y_test,y_hat
19.61508,0.6904665
20.513254,0.7063845
27.720161,0.6649094
25.853388,0.5764049
24.38866,0.46059915
6.358924,0.33919525
1.8078023,0.22976947
0.0,0.14284311
6.272939,0.08195381
0.0,0.045457773
1.6272868,0.028714303
6.102326,0.031535637
0.14238758,0.02600304
0.0,0.021925624
0.0,0.021374468
0.0,0.023891492
0.0,0.030528827
1.7372222,0.044506
7.8709397,0.070827916
14.314295,0.11489687
24.837088,0.18003194
37.821934,0.2643142
31.700348,0.35817894
10.317432,0.44485196
12.9253645,0.5048073
11.031489,0.5228635
9.424033,0.49415812
12.633911,0.4256643
13.298762,0.33276916
5.731765,0.23336452
21.215036,0.14255986
10.255678,0.069847815
5.7422795,0.018853398
5.7422795,-0.011371929
5.7422795,-0.024576996
5.7422795,-0.02042836
5.7422795,-0.025162954
5.7422795,-0.029437037
5.7422795,-0.031075936
5.7422795,-0.030591955
5.7422795,-0.027208945
14.708345,-0.018236687
16.90551,0.0006094273
24.818995,0.034007337
27.56957,0.08493215
22.731554,0.15208893
14.834049,0.22798812
13.932674,0.2992385
31.440899,0.34996745
22.79364,0.367377
5.424827,0.346667
21.30907,0.29267967
11.16504,0.21753074
27.51493,0.13593465
37.139996,0.06072502
16.861773,0.0002767917
16.228985,-0.04194608
14.429855,-0.06646966
9.648001,-0.07637103
5.8971205,-0.07107152
8.900347,-0.0749806
8.900347,-0.079274915
8.900347,-0.081685916
7.8330207,-0.082704864
4.7419353,-0.08172881
4.7419353,-0.07643497
5.17188,-0.06307856
16.947493,-0.03754493
38.744778,0.002831854
38.440212,0.057117015
22.912241,0.11922194
36.160114,0.17817533
28.305908,0.22087085
14.845754,0.23652981
15.944594,0.22077778
31.605818,0.17716366
34.257584,0.11544155
43.530727,0.047821023
30.063286,-0.014795405
25.63662,-0.06510836
8.830641,-0.09994122
9.970623,-0.11958857
4.4732256,-0.12664029
11.81232,-0.060460366
11.81232,-0.06532607
11.81232,-0.069274805
11.81232,-0.06954998
11.81232,-0.066148356
11.81232,-0.05850178
11.81232,-0.04506039
11.81232,-0.023631696
12.606684,0.0077639255
17.550236,0.0496922
32.68403,0.10000516
57.08604,0.15301318
48.766506,0.19981526
47.097557,0.23036756
41.042236,0.23674348
30.436787,0.21617106
38.08003,0.17218141
47.72074,0.113284685
24.245247,0.049941473
14.078741,-0.008530363
11.81232,-0.05588359
11.81232,-0.089383475
11.81232,-0.10920645
2.113117,-0.11743413
0.0,-0.12051526
6.1085105,-0.12369593
0.0,-0.12796435
0.0,-0.1309524
0.0,-0.1331117
0.0,-0.1339348
2.065128,-0.13137165
7.143391,-0.1220716
14.155157,-0.10236841
37.52421,-0.06985024
24.230648,-0.0252277
22.114254,0.026394757
27.45196,0.075783454
28.333496,0.11189911
15.434668,0.12558815
24.859026,0.112986036
28.057928,0.07685501
20.085875,0.025258454
5.8369956,-0.031513784
13.946827,-0.08414062
5.681885,-0.12627123
0.0,-0.15507051
0.0,-0.17071652
0.0,-0.17545274
0.0,-0.16887206
0.0,-0.17149268
0.0,-0.17574571
0.0,-0.17919832
0.0,-0.18224627
0.0,-0.18443714
0.0,-0.18390945
0.0,-0.17763631
3.786515,-0.1622938
24.981058,-0.13568215
22.889408,-0.09836221
16.67912,-0.054723818
7.703965,-0.012715421
11.901102,0.01817194
7.539518,0.03006508
16.740955,0.019575322
18.443426,-0.011025535
14.121995,-0.054897826
2.8859513,-0.103228725
4.455028,-0.14795972
10.374383,-0.18355578
0.695419,-0.20751525
0.0,-0.21997088
3.3688138,-0.22290875
0.61108845,-0.15147223
6.110884,-0.08888088
2.2610273,-0.007336598
0.0,0.06459039
0.0,0.12554769
0.0,0.18128479
6.829398,0.24068978
3.2751482,0.31409946
5.7304664,0.41120803
13.676538,0.5374315
26.067162,0.6887912
25.722246,0.8478024
13.400444,0.9848774
15.5674515,1.0679635
12.954314,1.0761458
10.044872,1.0082048
14.610727,0.8812958
21.789917,0.72292805
27.298546,0.5617018
20.465012,0.42002246
6.9678435,0.31048015
0.57925004,0.23610978
0.0,0.1932103
0.0,0.1748506
0.0,0.18000767
0.0,0.1767153
0.0,0.17683993
0.0,0.18289779
0.0,0.19548857
0.0,0.21684523
0.0,0.2512613
11.36323,0.30447814
21.530386,0.38191828
24.931452,0.4855282
28.154102,0.6097
29.749336,0.7384122
25.284367,0.8468595
26.289822,0.90913844
18.812082,0.9086366
20.561028,0.8446751
32.58955,0.7318307
23.232811,0.593549
14.810802,0.45408484
16.260284,0.3321144
10.905108,0.23786521
6.0773683,0.17366411
1.1141843,0.13640246
0.0,0.120284595
0.0,0.12469141
0.0,0.12016562
4.4740386,0.11833168
1.8709615,0.12164913
0.0,0.1303454
0.0,0.14598657
5.51939,0.1719451
5.33762,0.2128884
21.491106,0.27334392
22.649303,0.3552443
25.64266,0.45477924
31.279657,0.56002724
24.882643,0.65173596
29.784714,0.7086595
20.973001,0.7156416
29.795595,0.6698286
45.039406,0.5814171
28.90454,0.46908823
26.430717,0.3531862
10.086323,0.24998982
5.469709,0.16897403
10.902436,0.11296904
7.564442,0.08002841
0.0,0.0655972
0.0,0.069956265
0.0,0.06498858
0.0,0.0619722
0.0,0.063396625
0.0,0.06928937
0.0,0.080777034
0.0,0.10056764
3.6213229,0.13250227
10.814409,0.18034272
31.366226,0.24579667
32.441814,0.32604682
40.052727,0.41189596
61.20369,0.48820952
36.29833,0.53778034
19.886494,0.5475579
9.291076,0.5139301
10.181746,0.44402322
8.247714,0.35255328
8.892509,0.25633904
15.282282,0.16938436
16.42834,0.10028033
6.2290483,0.052073255
3.2568767,0.023612272
5.8143396,0.011289378
5.8143396,0.01594142
1.3566792,0.011009349
0.0,0.007321221
0.0,0.0074418113
0.0,0.011312039
1.7283607,0.019774418
5.9877048,0.035069183
7.8915215,0.060423948
19.174662,0.09900239
25.023396,0.15224433
24.019924,0.21789575
15.184841,0.2885634
12.260344,0.3520499
28.13971,0.39431888
37.53694,0.4043562
19.84532,0.37853366
12.74877,0.3220099
18.287209,0.24651536
36.476288,0.1659965
17.587133,0.09243628
14.017285,0.033502314
11.618091,-0.007781731
10.249288,-0.032060083
7.726736,-0.04224958
0.0,-0.037257615
0.0,-0.0419307
0.0,-0.04598222
0.0,-0.0467697
0.0,-0.044378124
0.0,-0.038134933
0.0,-0.02613739
5.9158444,-0.005607864
19.782911,0.02616086
22.168756,0.070375495
11.416493,0.12511712
20.772886,0.18420972
26.716812,0.23753825
30.204243,0.27344993
26.181452,0.2826464
18.467657,0.26178908
24.99258,0.21481381
18.69513,0.15130873
21.018478,0.0829768
13.287075,0.020127287
6.6436405,-0.030449511
0.0,-0.06588694
0.0,-0.08652977
1.1955426,-0.09480277
4.929971,-0.25715807
4.929971,-0.1707578
3.878244,-0.054596752
0.0,0.045142133
0.0,0.124953635
0.0,0.19206671
3.7375002,0.25734827
3.2803066,0.33256844
5.486023,0.42831406
13.606703,0.5506787
17.534824,0.69658184
12.332613,0.8498548
14.496621,0.982417
19.65326,1.0632669
25.458855,1.0716994
8.261928,1.0060277
10.210413,0.8826749
34.118816,0.72837406
19.658707,0.5710172
13.172487,0.43256953
10.247855,0.325558
5.10533,0.25321987
0.0,0.21211387
1.425341,0.19534613
0.0,0.11591825
0.0,0.11201727
0.0,0.10994538
0.0,0.112101436
0.0,0.11843041
0.0,0.13022967
5.177538,0.15065803
11.562729,0.1842607
20.365093,0.2356347
23.529303,0.30710846
25.213205,0.39579025
32.36667,0.49131897
38.950954,0.57639927
36.248566,0.63143224
30.812029,0.64179975
16.756308,0.6038065
26.589819,0.52585155
31.425508,0.42460975
15.102976,0.31881464
4.3476715,0.22385001
5.9862432,0.14899728
4.173765,0.09737644
0.0,0.06750399
0.0,0.05521913
0.0,0.089959726
0.0,0.05485412
0.0,0.019343853
0.0,-0.010339221
0.0,-0.03381229
0.0,-0.04949472
3.9857783,-0.054789376
11.887516,-0.046558462
13.099142,-0.022227505
13.862928,0.018630022
11.827854,0.072681285
16.261456,0.13214213
14.185365,0.18587776
22.251844,0.22248952
20.741282,0.234152
20.09878,0.21923438
16.275524,0.1823782
18.54688,0.13219716
14.181274,0.078107856
10.9144535,0.027744723
12.933141,-0.014202974
12.267201,-0.04597008
6.7881823,-0.06801386
5.9208474,-0.08213267
5.9208474,-0.11738314
5.9208474,-0.10377179
5.9208474,-0.09195392
5.9208474,-0.07820498
5.9208474,-0.0620677
2.881479,-0.043487858
1.6194813,-0.02069382
8.741236,0.009448956
20.944199,0.050317004
30.307766,0.10378959
32.963585,0.16822459
24.347002,0.23703322
28.311934,0.29898518
33.903835,0.34102273
40.316673,0.3528155
29.507158,0.3308494
22.701077,0.2798202
11.229744,0.21062632
13.137988,0.13637656
17.827196,0.068459
17.092587,0.014270148
11.381714,-0.023160664
11.102161,-0.044335227
4.8624616,-0.052014984
4.841593,-0.044630636
4.841593,-0.047723904
9.389849,-0.05115709
8.116337,-0.052303106
4.841593,-0.051367518
4.841593,-0.0477757
4.3773885,-0.039624915
0.0,-0.02402584
3.6586668,0.001967487
10.348836,0.039926793
27.29095,0.08842684
28.788416,0.14191724
40.17598,0.19102429
29.577597,0.2247872
25.943167,0.23432358
33.638832,0.216218
25.77492,0.17383893
9.395186,0.11592472
6.5572705,0.053373042
10.550514,-0.0040806537
14.538389,-0.049916383
11.526032,-0.08132253
6.129551,-0.0985953
6.129551,-0.10410199
6.129551,-0.096497506
6.129551,-0.0992023
6.129551,-0.10275203
1.2872057,-0.10445487
0.0,-0.10449695
0.0,-0.102381356
0.0,-0.09641253
4.287439,-0.084004655
3.1949892,-0.062524974
7.076511,-0.030571721
18.453623,0.010611157
32.68717,0.056217037
29.46123,0.09817363
16.188168,0.1270838
25.305336,0.13530418
36.029778,0.11981114
24.210955,0.083373375
12.20254,0.03342057
14.986815,-0.020663066
7.5808992,-0.070381165
0.0,-0.10996156
4.024443,-0.13683787
5.249274,-0.15121
6.225883,-0.15514497
10.576233,-0.18477787
10.576233,-0.12299991
10.576233,-0.042859007
5.2847867,0.025825797
5.8294983,0.08107811
9.83305,0.12809709
8.4923,0.17531677
10.9447,0.23281418
16.358152,0.31042105
33.53158,0.41455057
30.667498,0.5436933
33.32592,0.6845301
41.619465,0.8123067
35.522682,0.89798826
23.060926,0.91995275
13.433065,0.87309885
22.342724,0.76994705
13.932586,0.6342859
3.0427675,0.49216554
0.0,0.3645937
1.1314286,0.26398805
2.0365715,0.19425677
0.0,0.15307875
0.0,0.13475627
0.0,0.13968997
0.0,0.1355737
0.0,0.1337624
0.0,0.13648501
0.0,0.14367512
0.0,0.15694007
0.0,0.18013877
7.6294656,0.21889608
27.708015,0.27901492
42.53783,0.36358368
33.034706,0.46922097
33.209038,0.5831952
24.97139,0.6842622
22.915146,0.7487506
31.650818,0.75970006
26.681217,0.7137413
24.538792,0.62177444
12.727141,0.50384015
5.03511,0.38170704
5.297759,0.27280408
2.984144,0.18733536
0.0,0.1284532
2.6627808,0.09415692
5.9172907,0.079567894
5.9172907,0.08515229
10.881577,0.08107811
5.9172907,0.07835794
5.9172907,0.079251446
0.94676656,0.08349316
0.32107845,0.09220319
12.913858,0.10849667
11.443039,0.137058
22.856056,0.1828209
31.189932,0.24861963
41.551517,0.3322261
32.97094,0.42405212
18.126373,0.5075647
16.82358,0.5636523
13.745782,0.57762617
24.17729,0.5451299
27.431978,0.47355655
20.15597,0.3785636
9.568568,0.2781392
0.7120465,0.18730298
4.9785566,0.115330674
6.223196,0.06557696
6.223196,0.036836762
6.223196,0.02519209
6.223196,0.03167565
6.223196,0.028044177
6.223196,0.024871593
6.223196,0.024515487
6.223196,0.026619751
6.223196,0.032008287
6.8997545,0.0432661
12.316709,0.06437996
29.05,0.09958269
49.894146,0.1514002
47.559338,0.21824457
51.96467,0.29260197
43.71221,0.36130053
49.728634,0.408831
60.574066,0.42279848
47.898926,0.39879772
34.701046,0.3419996
25.445011,0.2647415
20.51763,0.18185374
14.968604,0.1061399
24.830194,0.04584787
17.497492,0.0042595165
11.194344,-0.019316336
0.74641305,-0.028092736
0.0,-0.020771516
0.0,-0.023821888
0.0,-0.027195996
0.0,-0.028431846
0.0,-0.027896877
1.5474516,-0.024954146
14.082731,-0.017391743
11.447083,-0.001736018
20.445963,0.02571168
30.067636,0.06718996
41.37648,0.12148403
27.698074,0.18247288
26.772501,0.23936571
26.937735,0.27937424
17.681751,0.2920565
11.668683,0.27335444
10.18803,0.22707519
19.188742,0.16318002
20.13402,0.09399748
22.809183,0.030470556
24.98557,-0.020161279
10.568699,-0.054826602
6.10569,-0.073933326
6.10569,-0.08017975
4.7511363,0.20230639
2.1855228,0.19999897
0.0,0.20077513
0.0,0.20718019
0.0,0.21975073
0.0,0.24056676
0.72868854,0.27364904
10.886136,0.32436424
19.168285,0.39774802
28.476608,0.49555826
29.22733,0.61251163
35.749897,0.7336396
26.772474,0.8357466
18.40762,0.8944685
15.528923,0.8939311
25.361713,0.83313245
13.805104,0.72555274
24.618574,0.59331673
20.288013,0.45958507
17.05744,0.34241638
11.619726,0.2518796
6.450154,0.19043753
9.635987,0.15523238
6.8383384,0.14069515
11.83136,-0.07226286
15.056713,-0.0747556
11.511063,-0.07821469
8.703128,-0.080101244
6.246185,-0.0807479
0.3955917,-0.07962778
0.0,-0.074804164
3.8494887,-0.06318215
19.51844,-0.041476667
25.980959,-0.0076765176
24.442894,0.03723819
30.1903,0.08810392
41.989582,0.135844
35.989376,0.16967896
25.372705,0.1807401
16.176365,0.16541539
15.32584,0.12668723
14.2054405,0.07280997
15.766316,0.014221588
16.478231,-0.039669428
3.9331017,-0.08250496
3.8128228,-0.11150253
3.8128228,-0.12692031
3.8128228,-0.13108352
3.8128228,-0.12288417
3.8128228,-0.12492612
3.8128228,-0.12843943
3.8128228,-0.1308294
3.8128228,-0.13238655
3.8128228,-0.13264877
4.037629,-0.12987275
14.589189,-0.12126308
31.727043,-0.10385272
38.336414,-0.07581583
38.204094,-0.037974685
37.57838,0.0052137193
35.738903,0.045914236
31.471363,0.07485596
27.875223,0.084389895
20.802807,0.07133374
13.167674,0.03815274
19.419342,-0.008121651
17.032148,-0.05850097
6.7093306,-0.10479802
2.007417,-0.14141546
0.687481,-0.16586053
5.892694,-0.17832425
9.898969,-0.18085907
11.902106,-0.2068953
11.902106,-0.14634591
11.902106,-0.06794831
11.902106,-0.0015806261
8.680766,0.050643973
6.009412,0.09375225
6.009412,0.13609006
10.648779,0.18776593
24.548172,0.25881803
19.691713,0.35606173
29.663488,0.47867236
38.710884,0.61441034
49.45192,0.73980993
40.962334,0.8267994
37.049496,0.8537032
36.815598,0.814296
28.398966,0.71944064
32.979256,0.59143585
20.237894,0.45535225
26.030613,0.3317939
14.088146,0.23330382
6.009412,0.1642613
6.009412,0.12291169
1.1017255,0.104004875
0.0,0.108042635
0.0,0.10336793
0.0,0.10072708
0.0,0.102174975
0.0,0.10737818
0.0,0.11770849
1.2366308,0.13692366
18.142578,0.170723
30.505207,0.22518216
38.531994,0.30387357
38.35088,0.40411988
19.573162,0.5141146
16.466486,0.61360425
17.774235,0.679577
17.960815,0.69499475
21.025213,0.655607
20.127247,0.5709994
20.777426,0.45995736
28.579456,0.34338275
22.871176,0.23836862
8.488384,0.15523481
5.2814126,0.09752374
3.7504377,0.06366775
3.4160156,0.04912081
3.4160156,0.054380663
3.4160156,0.050253067
3.4160156,0.047097478
3.4160156,0.047040828
3.4160156,0.04960317
3.4160156,0.055731438
5.8838716,0.068497844
8.829586,0.092700124
17.45835,0.13355279
24.972315,0.19432475
26.4803,0.2733342
17.348011,0.3616518
20.976074,0.4434389
24.168322,0.50010914
15.409358,0.517063
17.900229,0.48943487
19.837505,0.42367578
24.217249,0.33444205
18.423649,0.23895377
22.891153,0.15186718
13.234582,0.08246692
9.360958,0.0343424
4.5455546,0.0065806815
5.464427,-0.0045136465
0.0,0.02683989
0.0,-0.006399391
0.0,-0.0421994
0.0,-0.07336598
0.0,-0.10002134
0.0,-0.120683596
0.781415,-0.13260345
7.4122577,-0.13223115
12.765267,-0.11634396
7.4963746,-0.08366474
4.1066732,-0.036568064
15.064007,0.018087769
14.592904,0.06987614
12.689743,0.10768653
5.916667,0.123424
0.0,0.11470101
0.0,0.08513367
0.0,0.04236936
0.0,-0.004879465
2.9604506,-0.049334474
6.1250706,-0.08637681
6.1250706,-0.11416604
6.1250706,-0.13303967
6.1250706,-0.14475071
11.45853,-0.17577809
12.162949,-0.16228732
9.815005,-0.14984223
6.037879,-0.13701592
6.037879,-0.123582624
6.037879,-0.109608695
8.545302,-0.09326665
7.8791647,-0.07107638
9.626909,-0.039003346
13.609458,0.0057163145
21.622816,0.06240843
33.803226,0.12540443
46.448833,0.18428256
57.054237,0.22654589
48.369453,0.24195881
30.005814,0.22649248
17.679321,0.18379858
16.526445,0.12352921
15.496321,0.05769488
13.494848,-0.002990483
10.503622,-0.051367518
10.503622,-0.084347814
10.503622,-0.102235675
5.5974536,-0.10761288
0.6292469,-0.099320464
6.2924685,-0.101219155
6.2924685,-0.10458922
1.8248159,-0.10698807
0.0,-0.108890004
0.0,-0.10983612
2.534109,-0.10784597
11.758117,-0.09966524
12.490254,-0.08168916
17.59575,-0.05150672
17.04099,-0.009700658
19.618967,0.038905416
16.247482,0.0854744
15.92491,0.11938543
3.178692,0.13178682
3.0502472,0.11890469
8.608546,0.08337499
9.3755245,0.033013478
10.845566,-0.022155473
18.44253,-0.07300664
9.35907,-0.11331058
2.9991417,-0.14028886
2.1893735,-0.15414868
1.5802469,-0.15717073
5.925926,-0.1485392
5.2938275,-0.14993772
0.0,-0.1533175
0.0,-0.15618172
0.0,-0.15894398
0.0,-0.16119878
0.0,-0.16115184
3.9328244,-0.15583453
19.038572,-0.14197147
