y_test,y_hat
7.967985,2.5900033
11.85126,4.36088
39.926945,7.112422
41.025467,10.741443
41.025467,14.6242075
40.65601,17.984509
34.931656,20.428131
30.099035,21.95692
41.025467,22.677103
40.89012,22.624872
36.277237,21.759167
23.085503,20.013783
27.061556,17.3464
19.767279,13.859413
12.210255,10.021328
5.3915496,6.589027
5.3915496,4.0805025
1.3299155,2.5199573
0.0,1.6094706
0.0,1.132438
0.0,0.900903
0.0,0.84218776
0.0,0.9467626
0.0,1.2470869
2.5969737,1.8093005
2.0201144,2.7303088
14.420842,4.1295524
18.374073,6.109741
16.285734,8.654256
29.031727,11.509442
32.572433,14.220333
33.890656,16.336218
23.373693,17.541225
18.176416,17.63954
10.583276,16.558924
6.528123,14.402675
6.7496095,11.501749
0.0,8.421061
0.7525,5.74671
0.0,3.780317
0.0,2.4928842
0.81552994,1.7027963
5.4368663,1.2416492
5.4368663,0.9839961
0.10873733,0.8727009
0.0,0.8930841
0.0,1.0662692
0.0,1.4452008
1.0926316,2.1143515
4.638711,3.1886203
21.668827,4.7982073
37.460056,7.028518
37.75451,9.798839
26.917738,12.778794
19.07613,15.49837
15.120774,17.560095
13.598697,18.706448
15.677846,18.765013
21.331934,17.655968
18.822977,15.451529
12.33042,12.430118
5.6516314,9.133578
8.262215,6.2060647
9.8816185,4.0311594
6.5069165,2.6137276
0.34703556,1.7579014
25.049486,9.429622
15.105659,9.352294
13.883312,9.067071
19.620567,8.461054
17.63884,7.497928
20.25403,6.254983
14.203289,4.9092355
5.655967,3.6610434
2.3324656,2.6436496
0.0,1.890145
0.0,1.3648273
0.0,1.0099059
0.0,0.77646214
0.0,0.62885845
0.0,0.5641932
0.0,0.6072407
0.0,0.82224995
0.0,1.3277154
0.0,2.3137321
0.0,4.0336466
7.937546,6.685725
10.521548,10.148463
12.789457,13.855834
30.267931,17.120003
41.025467,19.541618
41.025467,21.015482
41.025467,21.533388
29.369125,21.052328
33.363144,19.537676
18.65437,17.00914
17.497183,13.616032
28.003357,9.822663
15.582247,6.3769026
9.013959,3.8382807
6.724466,2.2658348
0.0,1.3922678
0.0,0.92830974
0.0,0.67709094
0.0,0.554831
0.0,0.5529952
0.0,0.7302819
0.0,1.2181631
0.70462245,2.2357788
3.2521036,4.0738187
10.028555,6.937598
21.691896,10.631524
21.954212,14.47572
32.773697,17.743587
30.959661,20.090961
38.181995,21.495861
41.025467,21.990305
21.218058,21.545017
17.664263,20.110678
14.745385,17.671173
6.104573,14.319648
11.775244,10.457251
9.12639,6.8343277
3.2838414,4.0974026
2.2890244,2.3841283
5.722561,1.4379157
5.722561,0.9332324
5.722561,0.685523
5.722561,0.57734376
2.9757316,0.5817994
0.0,0.7194434
0.0,1.0461308
7.434178,1.6531897
10.369862,2.6705046
9.048556,4.2521195
18.097147,6.500345
23.176859,9.313878
29.409492,12.300284
14.700123,14.922368
19.086704,16.727797
18.954649,17.418753
13.884022,16.857111
3.3419268,15.108
9.048208,12.443946
20.155275,9.351667
8.217476,6.4503655
9.5858965,4.194973
7.2383037,2.6792722
6.5380955,1.7484674
6.5380955,1.200917
6.5380955,0.8907079
6.5380955,0.7244285
6.5380955,0.66702455
1.4819682,0.7198328
0.0,0.91810113
0.0,1.3326628
17.893158,2.0758893
11.14008,3.3024828
16.273932,5.173719
8.199304,7.7379208
21.778233,10.772132
25.1267,13.793587
10.440266,16.297413
24.206133,17.933117
12.84651,18.479074
25.29564,17.820627
27.679342,16.003635
23.616997,13.251463
9.790264,10.003398
9.150175,6.8906093
5.8239074,4.4366655
5.8239074,2.7867062
5.8239074,1.7862608
2.5222182,1.2094896
3.2882953,0.8865631
3.2882953,0.71365595
3.2882953,0.6512083
0.86591774,0.7012995
0.0,0.9047201
1.5825685,1.3439107
9.887174,2.1512208
8.145003,3.5086884
17.976522,5.5945907
15.463082,8.423615
38.666397,11.678656
32.737305,14.798497
23.141003,17.286018
29.093733,18.85356
17.609634,19.335918
19.968687,18.644997
14.522204,16.818562
23.887589,14.03697
29.172722,10.683021
35.58793,7.381194
16.818867,4.7226796
5.9559274,2.9217503
5.9559274,1.8380922
1.4294225,1.2238901
0.0,0.8852399
0.0,0.70388234
0.0,0.63474554
0.0,0.68042785
0.0,0.8877702
3.3043315,1.3522308
6.437483,2.2285957
11.791085,3.7278113
21.025814,6.038742
22.577919,9.124151
18.246746,12.562666
13.628495,15.732341
22.060266,18.168732
28.453802,19.6558
41.025467,20.082672
25.915352,19.382605
10.967582,17.579668
17.06123,14.80865
28.012083,11.388849
20.549707,7.919969
14.408396,5.053144
11.753642,3.0851426
11.355433,1.9046713
11.355433,1.2455628
11.355433,0.88765585
11.355433,0.6958486
2.8762288,0.6182339
0.0,0.65752023
0.0,0.8669948
1.0205662,1.3565108
22.19014,2.3055239
15.682123,3.9541857
20.735489,6.4927783
24.641256,9.814981
21.865173,13.3947115
34.118004,16.572828
28.699867,18.936234
26.329876,20.341349
22.131605,20.72632
26.875755,20.04048
29.934204,18.290127
28.659805,15.5645075
22.144665,12.117143
34.7409,8.506946
17.77646,5.431967
12.920481,3.2809203
10.758187,1.98837
6.13093,1.2756878
8.683188,0.8945764
10.211033,0.69026506
0.14678936,0.60235775
0.0,0.6330048
0.0,0.8421523
0.0,1.3552337
0.0,2.378127
1.7076958,4.178937
18.42324,6.938431
32.416622,10.468609
28.09686,14.147972
32.717106,17.3042
32.653187,19.585535
35.96597,20.915657
29.802032,21.275177
32.900677,20.625181
25.866096,18.951885
33.76964,16.300728
32.8684,12.860759
28.013266,9.137853
15.388552,5.8601465
12.654674,3.5119517
9.904908,2.0911212
6.3421655,1.3151984
4.242193,0.9066259
4.242193,0.6878381
4.242193,0.5879469
4.242193,0.60754883
4.242193,0.8131571
4.242193,1.3465896
0.4807819,2.441139
5.1403804,4.3899937
9.637651,7.353621
11.773994,11.057032
9.522607,14.799928
19.288816,17.91652
30.217167,20.117723
28.66917,21.385675
15.562454,21.736973
14.073104,21.141586
11.890459,19.565044
18.779663,17.011614
31.424938,13.60944
24.07296,9.803732
19.747526,6.334771
8.095397,3.7792895
10.10991,2.2142136
10.10991,1.3647368
10.10991,0.9232797
10.10991,0.71042174
10.10991,0.62131834
10.10991,0.6370875
10.10991,0.7830489
10.10991,1.118485
13.607407,1.7390817
22.186941,2.781189
29.731844,4.4025636
32.708363,6.691699
36.329174,9.509247
32.2413,12.429032
29.602005,14.912079
28.288595,16.518187
26.339596,16.965054
24.812765,16.157797
25.748758,14.225067
37.98094,11.495697
39.489563,8.486508
30.222687,5.7825284
18.635345,3.7515676
13.987234,2.4178705
13.987234,1.6085908
8.725472,1.1343758
0.0,0.86487013
0.0,0.7215742
0.0,0.6771004
0.0,0.7369503
0.0,0.9384969
0.29004672,1.3543851
8.927989,2.100486
15.493422,3.3371513
16.595348,5.22727
21.755531,7.804185
30.997156,10.816258
25.87467,13.764483
29.931044,16.146687
23.170658,17.61273
36.355015,17.943863
22.127102,17.060728
17.258394,15.068596
26.494106,12.249122
41.025467,9.0823
35.21834,6.175393
23.317795,3.962813
9.199783,2.5109575
3.7914612,1.642083
0.0,1.1433556
0.0,0.86325717
0.0,0.7143837
0.0,0.6658621
0.0,0.72440004
0.0,0.9330909
2.9208062,1.3763746
11.92634,2.1903658
15.960867,3.5619106
34.415085,5.665939
36.429615,8.494452
27.143782,11.703397
27.987383,14.729478
19.572065,17.087994
18.022692,18.48945
17.650976,18.765476
22.312584,17.857449
39.16549,15.856677
32.97883,12.999586
26.765043,9.717508
9.085058,6.6230335
3.232951,4.218785
5.9677486,2.6311295
8.799655,1.6893808
11.631562,1.1583656
11.631562,0.86470723
10.318658,0.70857674
5.6638145,0.65467817
5.6638145,0.71078396
5.6638145,0.92632014
5.6638145,1.3990915
5.6480083,2.2878952
9.240339,3.8066652
25.28783,6.1336236
15.823118,9.201218
10.594766,12.567908
9.364468,15.626402
15.477268,17.931437
9.321167,19.260532
12.682723,19.493256
22.397497,18.58609
11.766132,16.610569
2.8086965,13.754717
20.25156,10.392928
31.875685,7.1267576
28.29406,4.5222907
2.2819488,2.7805355
0.0,1.7517135
2.9381971,1.1807866
5.8763943,0.8700191
5.8763943,0.70473915
5.8763943,0.64398086
5.8763943,0.6962646
5.1712265,0.9179095
0.19103774,1.4216514
20.007673,2.391136
21.657581,4.066318
30.637995,6.617192
32.754406,9.900908
32.609596,13.382967
21.637682,16.435951
19.420801,18.669361
13.966691,19.927414
15.383396,20.132753
6.8906245,19.251629
9.718694,17.33168
14.412986,14.511991
29.081728,11.105742
27.351934,7.6882257
19.921207,4.878763
9.774072,2.9640737
9.6541395,1.8318169
7.390131,1.2118939
4.7323837,0.87990725
4.7323837,0.7034361
4.7323837,0.6342357
4.7323837,0.68102455
4.7323837,0.9074213
4.7323837,1.4425263
4.7323837,2.4964066
10.22149,4.3320656
14.9842615,7.0984163
24.37015,10.567323
38.644363,14.124394
41.025467,17.144583
39.517136,19.299416
41.025467,20.494677
41.025467,20.690413
41.025467,19.858418
40.46772,18.020226
26.376833,15.26711
25.982729,11.849915
35.086063,8.30518
20.14462,5.2913127
12.145928,3.1860423
12.491624,1.9323332
9.115621,1.2528805
8.702208,0.8950074
13.536059,0.70522237
7.588898,0.6259843
7.9712367,0.6653327
8.304563,0.8943315
9.957404,1.4595194
11.846367,2.5980563
12.560198,4.591264
26.163193,7.5550337
29.036535,11.173853
32.34192,14.771952
22.210258,17.743784
29.30225,19.822613
26.03925,20.96801
11.686453,21.17194
17.61895,20.40915
15.927648,18.67458
14.645772,16.013872
22.497103,12.616433
14.291483,8.970953
5.9635816,5.7596025
8.963195,3.449474
12.969696,2.0556355
10.558799,1.3048316
5.867448,0.9225128
5.867448,0.74098533
5.867448,0.6688102
5.867448,0.6941509
5.867448,0.84561914
2.4103878,1.1839826
14.606845,1.806349
9.439357,2.8505595
13.156239,4.470708
13.468333,6.736606
12.662747,9.479928
11.722151,12.262758
5.798841,14.557795
3.8451798,15.936282
1.8585,16.135523
6.024323,15.113942
10.059033,13.066145
17.778498,10.371273
28.118671,7.550368
14.812214,5.116971
6.5367737,3.3395574
5.9675927,2.1887562
4.658925,1.4924467
4.6155796,1.0827254
4.6155796,0.84733146
1.8923877,0.72251254
0.0,0.6877812
0.0,0.7517285
0.0,0.95235443
0.0,1.3617914
0.0,2.0954616
4.328186,3.3131385
18.404388,5.1725636
18.885628,7.692976
21.706907,10.610197
18.563648,13.428836
11.476891,15.653351
9.64161,16.926981
5.558869,17.036572
12.363788,15.950153
15.529717,13.839919
23.656147,11.046669
35.218136,8.069686
32.141003,5.450959
12.933593,3.516253
4.232969,2.2664828
7.764941,1.5212114
11.853989,1.091583
11.853989,0.8013175
11.853989,0.62213326
11.853989,0.53643066
10.797385,0.5595737
5.9839725,0.735348
7.46321,1.1368426
5.70403,1.8701007
1.3996912,3.0744884
10.504253,4.900281
15.286145,7.421297
20.880398,10.4834585
26.073002,13.65558
15.79824,16.430515
11.475361,18.45853
6.7820153,19.54857
1.8132296,19.56608
15.020623,18.440125
24.845833,16.223185
36.15392,13.144471
41.025467,9.700499
30.647657,6.5555396
17.754982,4.1705246
15.076644,2.6062021
11.705644,1.6685009
4.9670696,1.0757276
4.9670696,0.8105137
0.13245519,0.69185543
0.0,0.7073321
0.0,0.8990641
0.0,1.3632463
0.0,2.2575347
0.86249995,3.7988462
13.91477,6.191261
34.34817,9.413201
33.36487,13.022624
29.92443,16.347006
24.624937,18.911545
41.025467,20.556997
27.915197,21.247095
22.945011,20.933365
41.025467,19.579258
33.3928,17.206617
26.710516,13.957181
17.892962,10.2601595
23.054058,6.829464
23.570873,4.2320194
16.871737,2.568694
6.626624,1.6119422
6.626624,1.0902882
6.626624,0.8074629
6.626624,0.6758833
6.626624,0.6806678
2.7610934,0.8693148
0.0,1.3520505
2.8268821,2.3115914
11.32306,3.9975147
18.752779,6.6236753
21.87341,10.101504
32.04824,13.8676815
38.621456,17.196905
33.982338,19.668905
29.89471,21.2064
32.405464,21.828455
16.014465,21.510704
3.113187,20.210148
20.998556,17.915537
28.616388,14.709406
17.103266,10.948299
11.612771,7.3382373
9.337122,4.5320215
9.528546,2.7136025
3.9053187,1.6721267
0.0,1.1111485
0.0,0.80810446
0.0,0.6614819
0.0,0.65271
0.0,0.8343924
0.0,1.3315092
0.0,2.353386
3.675564,4.182012
15.22904,7.03197
21.686909,10.734493
17.049139,14.613785
32.865494,17.918459
34.113575,20.292833
26.939463,21.732994
36.856102,22.304037
32.61933,22.001034
16.715939,20.77287
12.860768,18.577278
11.684645,15.44374
13.512371,11.654512
6.7120986,7.8872776
6.4855747,4.870111
6.4855747,2.8825605
6.4855747,1.744934
11.902375,1.1217501
10.096775,0.80960524
6.4855747,0.6680907
6.4855747,0.65664726
3.6967776,0.78706473
0.0,1.1080967
0.4672222,1.7028544
5.98104,2.6902785
15.754533,4.214327
28.811226,6.382799
26.10963,9.12936
20.730207,12.105542
16.582022,14.789966
13.059749,16.724197
8.1612425,17.604542
17.469059,17.26968
28.354822,15.733367
41.025467,13.209811
31.459507,10.136082
2.707749,7.128111
2.3467963,4.7025585
3.1290617,3.0259504
3.1290617,1.9769564
3.1290617,1.3526808
3.1290617,0.9963211
3.1290617,0.80281466
3.1290617,0.72980326
3.1290617,0.7736005
3.1290617,0.96503276
3.1290617,1.3691212
8.30522,2.0890157
19.068483,3.2669709
28.176535,5.0577583
37.080936,7.5297127
41.025467,10.5098095
38.093487,13.554328
37.301712,16.15666
25.896727,17.950974
18.205465,18.70855
15.020838,18.291689
18.741755,16.698914
25.431879,14.100623
25.164175,10.881282
23.299149,7.656086
18.111996,5.0102544
13.883966,3.17427
9.693338,2.037254
13.013867,1.3734641
12.446328,0.999555
12.446328,0.79748416
12.446328,0.71911937
12.446328,0.76085496
6.6697645,0.95863706
5.8820515,1.3885156
13.238519,2.1727412
16.071249,3.4807203
21.66865,5.4883056
31.482222,8.239324
30.725943,11.467745
28.769245,14.635591
30.66479,17.229261
39.31511,18.946547
30.018381,19.62396
18.528477,19.159792
27.098383,17.553274
27.28899,14.936505
41.025467,11.6303
39.70519,8.223925
13.559003,5.3615565
11.138719,3.352772
5.8820515,2.113943
7.3056955,1.4015032
4.3987803,1.0062937
0.17595121,0.7934974
0.0,0.70802927
0.0,0.746092
0.0,0.94925225
0.0,1.4060814
0.2871,2.2606196
7.2375827,3.7119157
13.14353,5.9521265
29.216482,8.980842
24.06572,12.421585
21.599388,15.656339
6.8902783,18.19522
9.1269655,19.813913
19.168865,20.412996
20.974716,19.92157
26.356474,18.333685
31.14199,15.740572
29.513088,12.394279
27.950747,8.838364
19.246943,5.7622275
2.7568243,3.5655034
0.0,2.209345
0.0,1.4389366
0.0,1.0178202
0.0,0.7917707
0.0,0.69721156
0.0,0.72964764
0.0,0.93670845
0.0,1.4209954
0.0,2.3509853
7.769802,3.956754
21.963366,6.438472
22.541466,9.730488
22.691448,13.338314
31.483315,16.588537
33.99625,19.041025
41.025467,20.553387
28.941994,21.08421
12.45401,20.587376
10.167067,19.047077
7.723117,16.513632
17.462646,13.170586
37.942745,9.5000515
28.893717,6.217451
11.4271345,3.8181612
7.5521407,2.327075
4.2844586,1.4876148
2.337754,1.0352063
2.337754,0.79313153
2.337754,0.68735117
2.337754,0.71189654
2.337754,0.92073905
2.337754,1.4319472
2.337754,2.440783
2.6060104,4.208163
12.364549,6.930893
26.704456,10.45964
41.025467,14.186473
41.025467,17.411667
41.025467,19.76152
38.914265,21.171143
29.50453,21.648783
41.025467,21.167744
26.384089,19.699482
22.332943,17.25508
30.496716,13.953491
22.349464,10.205217
22.419481,6.729263
10.553102,4.11524
12.573265,2.4703763
6.365564,1.5491607
7.219247,1.0593636
7.219247,0.79835594
7.219247,0.6792119
7.219247,0.69334614
7.219247,0.9010904
7.219247,1.4371588
7.219247,2.5253549
11.199804,4.4553885
26.425825,7.407764
20.356247,11.137643
24.567097,14.939037
25.109795,18.112812
33.009453,20.357622
25.758528,21.676245
26.21047,22.118048
24.142887,21.67172
26.694988,20.29507
36.674717,17.962633
34.7923,14.734556
25.317915,10.945408
12.643264,7.2955594
7.219247,4.459341
8.27819,2.6419368
8.346521,1.624972
11.705644,1.142273
11.705644,0.84979695
1.653081,0.7153255
0.0,0.7204548
0.0,0.8955233
0.0,1.3157847
2.2431443,2.1028519
7.0608473,3.4227083
18.32726,5.449046
17.85574,8.2351265
36.877953,11.530523
41.025467,14.79704
37.94403,17.515484
32.168716,19.406134
15.181352,20.34994
3.9631894,20.25795
6.9558396,19.077911
17.062782,16.844772
22.332968,13.735907
39.72199,10.197364
32.446236,6.9020753
10.210765,4.3688793
7.343785,2.701574
5.8696775,1.7084609
4.538326,1.0823134
0.16640529,0.81527716
0.0,0.6984226
0.0,0.7007609
0.0,0.8395808
0.0,1.1672634
0.0,1.7712168
6.209947,2.7772198
14.012195,4.3359604
37.895172,6.5493135
41.025467,9.320382
34.66972,12.263634
41.025467,14.845542
29.088062,16.613283
28.209488,17.270447
39.374413,16.685238
38.115353,14.9302435
30.481384,12.283628
25.159542,9.232201
4.750563,6.384759
1.9576666,4.1797657
6.5255556,2.7003605
6.5255556,1.7909192
6.5255556,1.2539471
8.328214,0.94746566
12.534416,0.78246784
8.208036,0.7252238
6.5255556,0.77678436
5.2204447,0.9703464
0.0,1.3728075
0.20451477,2.0910356
7.8251233,3.2744627
10.976217,5.0846653
24.45545,7.5832305
39.361458,10.570305
41.025467,13.576276
41.025467,16.088099
41.025467,17.738882
41.025467,18.297415
27.324026,17.648445
9.50955,15.8448715
19.459148,13.120232
13.920678,9.916666
18.297277,6.855471
10.340284,4.4459214
0.33957818,2.8257964
0.0,1.8417033
0.0,1.2722802
0.0,0.95166427
0.0,0.7797704
0.0,0.7183567
0.0,0.76911277
0.0,0.970524
0.0,1.400659
2.5295684,2.1858358
8.078865,3.5025446
10.997338,5.53008
23.051504,8.29787
32.871212,11.511147
29.142868,14.617853
28.65339,17.110018
20.005621,18.68482
23.460524,19.170998
21.685846,18.483904
23.666191,16.670767
31.612219,13.921823
15.550447,10.619646
15.344657,7.3735256
11.356873,4.7576566
1.504479,2.981343
0.0,1.9087946
1.9386802,1.2982134
6.1221476,0.9597955
1.0611722,0.7790108
0.0,0.7120072
0.0,0.7609112
0.0,0.9700942
0.0,1.4304184
0.117414534,2.2904065
7.9331026,3.755315
12.4098015,6.0149565
21.194624,9.045804
21.863138,12.445682
10.248168,15.598949
26.54652,18.030985
21.341522,19.513687
13.041384,19.933855
16.742247,19.232023
29.711464,17.443573
25.958832,14.712571
24.333197,11.35511
13.814693,7.9490414
4.002265,5.1233234
2.5956666,3.172307
0.0,1.9948946
0.0,1.3337504
0.0,0.97299224
0.0,0.7809573
0.0,0.7067232
0.0,0.75245166
0.5275667,0.9689691
6.3307996,1.461648
8.24112,2.4038718
7.611848,4.029888
16.87889,6.528953
24.069103,9.803891
27.05995,13.343443
26.594774,16.495157
9.476815,18.84001
7.1277685,20.22636
17.751606,20.593328
22.036768,19.900764
21.280283,18.167608
25.095907,15.491587
34.668087,12.120446
33.832947,8.583945
24.873962,5.549608
20.774632,3.405258
12.228793,2.1039395
9.535692,1.3808178
9.535692,0.9922863
7.589733,0.7863247
3.5547187,0.70303994
0.0,0.7439695
0.0,0.9668643
0.0,1.4932878
0.09830985,2.5237677
12.409101,4.31972
19.25829,7.0557737
28.014566,10.544634
21.496618,14.175896
22.323318,17.28893
25.8576,19.533264
26.977776,20.828506
23.69656,21.158714
19.517426,20.498032
15.122941,18.84631
34.76109,16.256577
22.386545,12.909986
15.404679,9.275969
10.23749,6.0406237
2.370347,3.6862326
0.0,2.2399426
0.0,1.4413446
0.0,1.0186486
0.0,0.7957945
0.0,0.70151836
0.0,0.7357233
0.0,0.96332777
0.0,1.5235547
0.0,2.64561
2.9195192,4.614011
10.796985,7.573735
16.932123,11.238825
7.7694597,14.918828
19.023825,17.969456
31.004248,20.112019
27.665487,21.32809
23.917181,21.639233
8.007493,21.030312
16.60219,19.481422
11.785352,17.003653
24.139362,13.715367
22.934265,10.018325
14.844607,6.5967245
9.705764,4.0200186
6.2675195,2.4068515
3.4401076,1.5172867
6.3666897,1.0523725
6.3666897,0.8268954
6.3666897,0.73206425
6.3666897,0.74581724
6.3666897,0.8896078
10.466083,1.2176263
5.924716,1.8188819
2.78312,2.8216467
8.886966,4.3768587
15.85922,6.575052
36.458454,9.294453
28.929958,12.132478
25.800888,14.559542
22.731564,16.128305
21.920034,16.549181
19.10129,15.72983
10.801897,13.810133
15.731993,11.133386
20.084562,8.217414
12.515059,5.6220393
1.127257,3.6826086
0.0,2.4090283
0.0,1.6326184
0.0,1.1739012
0.0,0.90993625
4.4279823,0.7681787
0.16101755,0.7229121
0.0,0.7788824
0.0,0.97019297
0.0,1.3633698
6.4168434,2.0653336
4.926138,3.2269962
23.93588,5.010086
27.748556,7.46835
28.927395,10.388537
20.157715,13.296228
16.145332,15.679544
6.0433183,17.162352
8.538238,17.507662
15.816032,16.633982
21.971346,14.661185
19.36475,11.893579
14.160327,8.819214
9.125896,6.022109
9.064019,3.9024448
5.4831395,2.5108278
0.0,1.6738952
0.0,1.1895573
4.0154586,0.914594
0.14054106,0.76751053
0.0,0.71923643
0.0,0.775536
0.0,0.97571814
4.0825534,1.3971878
5.974468,2.1658664
2.3625257,3.458444
13.9149065,5.450802
25.906666,8.160933
38.56847,11.285819
41.025467,14.281212
30.000858,16.64538
21.469524,18.06048
13.487756,18.341967
11.915323,17.433289
15.020213,15.443915
22.161295,12.635121
13.272752,9.448065
14.153619,6.470197
6.969011,4.164817
5.9226804,2.6398752
0.3751031,1.7299155
0.0,1.2123048
5.8696775,1.1498107
5.8696775,0.8405595
5.8696775,0.6940287
5.8696775,0.68921846
5.8696775,0.8608385
6.4567146,1.2957553
14.927251,2.1363802
13.0118265,3.578974
22.45742,5.8213563
31.905798,8.88778
24.987143,12.420112
14.798619,15.780711
13.571725,18.457527
12.2415495,20.248508
22.531916,21.103392
28.116339,20.968613
35.31553,19.79591
20.490564,17.594006
22.38755,14.48375
16.608404,10.849013
3.4960177,7.367647
6.148283,4.6370726
6.148283,2.827557
6.148283,1.7568933
0.0,0.9231085
4.337257,0.76905596
5.8817434,0.71676975
0.0,0.7728993
0.0,0.9825974
0.0,1.4357895
0.0,2.2799914
2.8236585,3.7185504
22.24683,5.932887
29.939276,8.885624
30.743885,12.176062
30.496967,15.209888
29.373009,17.520033
30.710836,18.855621
13.6248455,19.08295
8.282066,18.164724
3.149162,16.193356
11.697017,13.383006
25.780281,10.119718
15.008462,6.978232
12.470532,4.4791083
8.469583,2.801845
0.0,1.8034796
0.0,1.2440101
6.148283,1.1617854
1.1886681,0.8335134
0.0,0.6727594
0.0,0.65499943
0.0,0.81911474
0.0,1.2642089
0.0,2.15517
3.3158731,3.7205477
6.997119,6.179391
17.283909,9.512626
28.2954,13.244472
41.025467,16.655075
35.34774,19.263453
41.025467,20.949562
38.15207,21.725092
25.401276,21.565681
23.982893,20.422863
16.110554,18.278963
11.22722,15.202156
20.141544,11.508628
19.320591,7.86225
13.923929,4.933779
9.437453,2.9719415
9.437453,1.8153044
9.437453,1.1794356
5.2966037,0.830001
3.5219536,0.6531095
3.5219536,0.6194492
3.5219536,0.7715459
1.5731392,1.220971
0.0,2.1561768
0.4232768,3.8388393
2.6450171,6.504582
7.599181,10.07921
9.018473,13.970369
13.989913,17.398548
19.936361,19.928503
32.58455,21.517206
33.254265,22.22912
23.231962,22.063717
22.776997,20.969694
16.895725,18.90403
13.480787,15.887888
14.691248,12.169596
12.318925,8.3819685
7.0663505,5.25856
4.991803,3.1355515
4.991803,1.8844999
4.991803,1.1970247
1.2645901,0.85922855
0.0,0.7024821
0.0,0.6687867
0.0,0.7489463
0.0,0.960331
1.5090094,1.3383145
6.9646587,1.9307847
11.104757,2.7903583
7.367636,3.9588552
13.9614725,5.435959
18.15369,7.1306896
32.585953,8.823492
26.654978,10.186416
27.426067,10.86752
25.026209,10.612646
31.264126,9.410773
22.159552,7.571652
26.06317,5.591419
20.898619,3.8758376
5.399764,2.5871305
4.4688888,1.6998168
4.4688888,1.1196343
4.4688888,0.75484717
10.333333,0.47963443
10.752222,0.33259222
10.752222,0.2924436
10.752222,0.35860756
10.752222,0.5577669
10.752222,0.94758147
10.752222,1.618185
11.705361,2.6923075
25.257124,4.310962
31.314457,6.570073
24.47529,9.390495
32.713642,12.43149
41.025467,15.209329
29.305546,17.314655
19.5443,18.472431
23.006077,18.487118
26.719553,17.276604
41.025467,14.947693
25.34167,11.836617
24.710583,8.532846
12.4886465,5.675945
17.123661,3.6040862
17.362782,2.2808135
13.573089,1.4950228
12.673688,1.0613009
7.8636055,0.82363033
6.610559,0.72415763
6.610559,0.7530471
6.610559,0.9420007
1.9831676,1.3624455
0.06583333,2.1285295
8.466234,3.3965368
9.80836,5.3318934
24.553127,7.99279
25.879637,11.160207
17.198166,14.336189
27.973772,17.007381
33.147278,18.856604
28.253603,19.7152
23.283758,19.46861
35.72674,18.081295
35.38162,15.642416
19.750761,12.422091
17.193111,8.966618
11.410175,5.94285
6.8818517,3.7411084
6.8818517,2.3438432
7.1845517,1.5250603
6.054,1.0664824
6.054,0.8162629
6.054,0.70828235
6.054,0.7317042
6.054,0.9233124
6.054,1.3663139
7.7596254,2.1954148
11.703153,3.5960472
17.970545,5.755261
33.279373,8.700674
34.98643,12.108706
38.497837,15.385167
37.727707,18.021624
26.136429,19.775496
13.852317,20.546804
21.671556,20.257088
29.107828,18.872787
26.661757,16.449781
28.152498,13.193493
32.37566,9.598346
22.72276,6.3645415
6.4888425,3.9694004
7.461336,2.446287
10.7183695,1.5633991
