value,prediction
6.1600003,7.1524124
9.17,5.9294453
0.0,1.0512913
3.7899997,4.303639
0.0,2.9101903
0.0,2.1093493
0.0,1.0901572
0.0,0.47741815
0.0,1.257778
0.0,2.3310795
0.0,3.6724007
5.95,5.009383
5.6,6.373711
14.45,7.558535
0.0,1.6372068
0.0,0.44168672
18.37,7.8995357
20.49,9.150176
13.309999,10.0671625
6.1099997,10.361401
6.2999997,10.309939
8.9800005,9.973031
7.46,9.375914
6.4300003,8.534899
2.17,7.479394
2.6,6.259371
0.0,1.3564029
0.0,4.6491213
0.0,3.1923854
0.0,2.434217
0.0,1.4112228
0.0,0.7632331
0.0,1.4870671
0.43999997,2.5432377
6.52,3.903211
8.259999,5.2803974
9.78,6.581911
20.710001,7.762374
0.0,2.032508
0.0,0.8485436
12.240001,8.07839
12.44,9.310696
5.73,10.2540455
2.21,10.580655
0.86999995,10.562179
9.910001,10.253557
11.13,9.6782875
16.25,8.852929
9.78,7.807423
6.23,6.59251
0.0,1.6697447
4.15,4.9933143
0.0,3.4844675
0.0,2.7526207
0.0,1.7133505
0.0,1.0650573
0.0,1.7592238
0.0,2.7784677
0.0,4.126261
6.41,5.4926186
6.25,6.7875147
8.740001,7.9673634
0.0,2.4269397
0.0,1.2889557
25.18,8.2536545
9.92,9.476624
4.21,10.44524
18.76,10.803596
14.49,10.8171
22.2,10.535713
21.939999,9.981304
18.69,9.170684
0.87999994,8.134308
4.93,6.923624
0.0,1.9848217
0.0,5.325195
0.0,3.7719681
0.0,3.0645716
0.0,2.0093253
0.0,1.3594539
0.0,2.0249038
0.0,3.0044386
0.0,4.3383603
0.21,5.6964927
9.63,6.9880567
18.09,8.170325
0.0,2.8253834
0.0,1.7517104
6.41,8.42848
19.31,9.64846
19.67,10.639723
17.960001,11.028498
21.57,11.072526
15.95,10.817085
12.04,10.282461
10.509999,9.485673
8.48,8.457619
1.28,7.2503743
0.0,2.299689
4.73,5.643101
3.8999999,4.05346
0.0,3.367989
0.0,2.297393
0.0,1.6448253
0.0,2.2827177
0.0,3.222312
0.0,4.5392046
3.3999999,5.890855
8.31,7.181812
17.34,8.368962
0.0,1.6203486
0.0,0.611152
12.13,7.095142
10.11,7.964446
16.82,8.928946
12.34,9.276376
10.34,9.318978
16.7,9.063352
5.96,8.527116
11.610001,7.728131
9.51,6.7002745
2.86,5.498858
0.0,0.57418483
0.0,4.0601625
0.0,2.280565
0.0,1.6718812
0.0,0.5887705
0.0,-0.0399405
0.0,0.51954126
0.0,1.3672739
0.0,2.6067452
1.98,3.9167163
6.8799996,5.2104177
8.61,6.428915
0.0,1.6843668
0.0,0.5457199
5.18,7.232439
5.75,8.691485
7.82,9.6676445
13.91,10.029891
12.74,10.019394
10.39,9.710932
15.059999,9.13536
11.25,8.310824
11.809999,7.2654753
11.38,6.046831
0.0,0.99008054
5.65,4.350375
5.65,3.0051289
5.65,2.149687
5.65,1.0953925
0.0,0.33038697
0.0,1.0348136
0.0,2.1267278
5.22,3.5593245
4.11,5.023503
2.4099998,6.4015837
9.08,7.635393
5.65,1.9619975
5.65,1.0510794
3.18,7.95404
4.71,9.273685
0.64,10.168335
0.0,10.452622
4.4900002,10.413119
11.29,10.089551
9.41,9.502978
1.9000001,8.673672
1.9699999,7.6265016
0.0,6.407168
5.59,1.3341355
0.0,4.7309275
0.0,3.3314104
0.0,2.500591
0.0,1.4361479
0.0,0.6972159
0.0,1.347152
0.0,2.3717046
0.0,3.8008046
0.0,5.2712927
0.0,6.6729445
1.85,7.890204
0.0,2.2701738
0.0,1.4623889
25.880001,8.171894
20.0,9.464203
9.559999,10.3679
18.47,10.680374
7.6000004,10.668268
12.43,10.370731
10.1,9.806648
1.9699999,8.994898
1.7199999,7.960581
3.1299999,6.74995
0.0,1.6753539
0.53,5.0927963
0.0,3.6495643
0.0,2.8449574
0.0,1.7734883
0.0,1.033925
0.0,1.6709352
0.0,2.6515107
0.0,4.048431
2.62,5.504187
10.04,6.8953323
16.039999,8.106216
0.0,2.5583875
0.0,1.8517361
7.47,8.373116
15.889999,9.6588125
28.349998,10.584375
16.08,10.924272
4.47,10.938062
11.97,10.664279
3.0400002,10.12013
3.34,9.323536
4.83,8.299906
2.1799998,7.096022
0.0,2.0216093
0.0,5.4465647
0.0,3.9668627
0.0,3.1862397
0.0,2.1075137
0.0,1.3679327
0.0,1.9905684
0.0,2.9343362
0.0,4.2966485
0.0,5.737567
0.21999998,7.1211543
2.6,8.329268
0.0,1.3444288
0.0,0.64234257
0.0,7.0498133
5.62,8.020086
8.639999,8.901833
6.51,9.211541
5.98,9.2268915
4.48,8.958674
4.08,8.418653
4.4500003,7.625692
3.9799998,6.6085563
0.0,5.4176774
0.0,0.42224938
0.0,3.947096
0.0,2.309118
0.0,1.592421
0.0,0.5262559
0.0,-0.17213592
0.0,0.3964171
0.0,1.2535092
0.0,2.5230622
0.0,3.9004054
0.0,5.258472
0.0,6.4787765
0.0,1.4428495
0.0,0.5365799
5.61,7.154683
9.259999,8.545492
3.88,9.421062
11.8,9.689546
10.42,9.613829
5.91,9.249709
5.58,8.6245365
3.1200001,7.7615724
4.1800003,6.6886506
2.68,5.4527063
0.0,0.47992045
0.0,3.7094245
0.0,2.4435115
0.0,1.5594194
0.0,0.51985854
0.0,-0.19705452
0.0,0.49439445
0.0,1.5723687
0.0,3.0499034
0.0,4.5946217
2.67,6.0587826
3.4799998,7.3189
0.0,1.6023623
0.0,0.5072742
2.66,7.6081896
1.7399999,8.959028
10.18,9.824082
13.04,10.079125
8.57,9.996932
7.45,9.626919
2.9199998,8.996478
0.0,8.130637
5.61,7.055945
1.24,5.818739
0.0,0.8102937
0.0,4.113502
0.0,2.7808397
0.0,1.9254633
0.0,0.8846942
0.0,0.18809415
5.8900003,0.86991024
1.1099999,1.9640515
0.1,3.4241192
6.13,4.909151
2.6,6.3212433
3.0400002,7.5449433
0.0,1.5337538
0.0,1.2032592
5.94,6.877556
3.65,7.997182
4.34,7.7858753
9.37,7.894722
13.5199995,8.41015
21.5,8.207862
20.48,7.803893
21.86,7.2480145
11.79,6.552661
0.0,5.7562284
0.0,0.6571241
0.0,3.254871
0.0,2.4417205
0.0,1.9122785
0.0,0.49792698
0.0,1.6310805
0.0,2.3751643
1.16,2.619107
2.31,3.6886082
3.8899999,4.888538
2.79,6.0397625
5.96,7.0699544
0.0,1.428705
0.0,0.15344231
32.670002,7.8483253
32.59,9.129311
20.740002,9.997693
16.09,10.255432
12.85,10.176577
26.3,9.8258
17.72,9.226317
11.22,8.390953
8.59,7.3452187
8.719999,6.135291
0.0,1.170111
6.5299997,4.5040154
5.77,3.123089
1.37,2.318186
0.0,1.2898159
0.0,0.5817929
0.0,1.2945818
0.0,2.3340957
0.0,3.6957
0.0,5.100986
10.13,6.435817
19.45,7.6328936
0.0,1.7185881
0.0,1.2803085
20.06,8.76836
16.84,9.700535
13.0,10.187709
12.03,10.406851
7.8700004,10.363966
8.099999,10.059702
6.81,9.497659
12.299999,8.690112
8.08,7.6643496
3.91,6.468382
0.0,1.493912
3.91,5.3794203
0.53,4.1861677
0.0,2.774796
0.0,1.7713355
0.0,1.0788782
0.0,2.6214945
0.0,3.6226184
0.0,4.637006
10.19,5.7376504
7.5200005,6.811172
13.35,7.730738
0.0,1.7127038
0.0,0.8230714
0.45,8.017965
3.3799999,9.335669
3.24,10.216674
0.0,10.567681
0.0,10.592116
9.04,10.324063
10.84,9.790697
9.900001,9.011694
2.0900002,8.009825
0.0,6.830737
0.0,1.8531879
0.0,4.7360506
0.0,3.7145238
0.0,2.9108078
0.0,1.8979008
0.0,1.2025567
0.0,1.9057702
0.0,2.7039669
0.0,4.053529
0.29,5.415948
5.4,6.7762756
4.62,7.9950576
0.0,2.5606704
0.0,0.9647686
2.8700001,8.370388
3.4799998,9.623881
5.8399997,10.595986
6.14,10.943682
3.03,10.959238
1.25,10.692534
0.17,10.158261
0.0,9.370689
0.0,8.357211
0.0,7.1663094
0.0,2.1757443
0.0,5.566051
0.0,4.059913
0.0,3.321729
0.0,2.255156
0.0,1.565421
0.0,2.2134333
0.0,3.1606543
0.0,4.464678
0.0,5.7931504
0.0,7.142832
2.89,8.334376
0.0,1.4095347
0.0,-0.13765402
0.0,7.138186
0.0,8.018309
0.0,8.945642
0.0,9.261865
0.0,9.277124
0.0,9.009748
0.0,8.474326
0.0,7.68583
0.0,6.6743565
0.0,5.4914217
0.0,0.55246127
0.0,4.061056
0.0,2.3766608
0.0,1.7121091
0.0,0.64852464
0.0,-0.017781546
0.0,0.55463904
0.0,1.4061009
0.0,2.646456
0.0,3.9660406
0.0,5.262558
0.0,6.468483
0.0,1.2318155
0.0,0.18513946
0.0,7.3250113
0.0,8.647596
0.0,9.495855
0.0,9.737632
0.0,9.634538
0.58,9.256904
7.3399997,8.631092
1.12,7.773757
0.0,6.712795
0.0,5.4954066
0.0,0.6380655
0.0,3.8318276
0.0,2.5354338
0.0,1.7032936
0.0,0.69578916
0.0,0.023406057
0.0,0.746014
0.0,1.8162231
0.0,3.2269006
0.2,4.6717296
5.32,6.0237703
1.0699999,7.22945
0.0,1.1993657
0.0,0.22133702
0.0,7.6406302
3.4099998,8.942831
9.62,9.789867
14.45,10.035825
11.56,9.941794
8.68,9.574222
15.919999,8.958705
16.720001,8.110163
11.2,7.055797
10.2,5.842821
0.0,0.95424473
10.2,4.217342
3.2099998,2.8591547
0.89,2.0581355
0.0,1.0490788
0.0,0.379075
0.0,1.1154351
0.0,2.1937072
0.0,3.5698242
5.94,4.968699
3.34,6.2882643
0.0,7.472172
0.0,1.650093
0.0,0.6940702
8.62,7.819984
7.94,9.084995
7.7900004,9.962009
2.78,10.242675
6.1200004,10.184412
6.72,9.847906
12.41,9.256865
13.639999,8.426473
8.559999,7.3845387
2.74,6.179163
0.0,1.2723606
0.0,4.5799627
0.0,3.165197
0.0,2.3914464
0.0,1.3694574
0.0,0.7026478
0.0,1.4112179
0.0,2.4501104
0.0,3.8122048
0.0,5.197805
3.7200003,6.507488
12.29,7.687158
0.0,2.0988941
0.0,1.1728723
27.06,8.005679
26.72,9.2488785
37.49,10.15346
23.16,10.466445
7.54,10.441323
5.27,10.13339
4.3999996,9.564575
10.91,8.750321
3.0400002,7.7190075
4.1299996,6.5195413
0.0,1.5966221
6.0800004,4.9348783
0.0,3.4704006
0.0,2.7226562
0.0,1.6875514
0.0,1.0222915
0.0,1.7048894
0.0,2.7018254
0.0,4.0472336
1.85,5.4223156
12.11,6.726119
22.640001,7.9054766
0.0,2.5454032
0.0,1.6476893
7.03,8.20254
9.58,9.43116
13.81,10.360126
25.48,10.702869
9.74,10.70819
9.6,10.426415
12.28,9.87778
13.73,9.077925
6.13,8.055708
7.39,6.8607445
0.0,1.9246111
11.74,5.2795258
12.37,3.7727191
4.7200003,3.0489855
0.0,2.000788
0.0,1.3356229
0.0,1.9938687
0.0,2.950203
0.0,4.2749896
4.54,5.6410236
8.15,6.9420605
11.16,8.124089
0.0,1.8858984
0.0,1.679741
1.61,6.8380513
8.59,7.7684383
14.0,7.3826013
20.140001,7.1842
18.8,7.9095426
17.25,7.880991
19.4,7.594106
17.65,7.1200767
25.15,6.4888325
16.26,5.747697
0.0,0.91057503
6.41,3.5878599
0.0,2.7617867
0.0,1.5312086
0.0,0.29743704
0.0,1.3310667
0.0,2.0394557
0.0,2.9420455
0.2,4.0093307
7.35,5.1526866
12.53,6.273726
1.67,6.5010743
0.0,2.709555
0.0,1.1433108
10.75,8.325106
10.589999,9.573955
12.19,10.573541
17.88,10.954298
24.61,10.991354
14.4,10.734724
12.34,10.204103
14.31,9.41597
18.23,8.399988
7.4999995,7.20667
0.0,2.2596967
6.05,5.6149335
10.3,4.072335
5.96,3.3691845
5.96,2.3069928
0.0,1.640291
0.0,2.2720304
0.0,3.1791012
0.0,4.4616017
0.0,5.8176265
3.0,7.125409
9.05,8.31863
5.96,1.5706764
5.96,0.5516455
17.56,7.8692193
21.939999,8.728737
16.57,9.148042
16.48,9.36983
8.52,9.34633
3.3300002,9.064331
3.5,8.519745
4.53,7.723385
2.74,6.705068
1.0799999,5.516974
5.96,0.5980643
0.0,4.419468
0.0,3.3504682
0.0,1.8442034
0.0,0.84308255
5.96,0.13988441
0.32,1.5460589
0.0,2.5942159
0.0,3.693327
0.0,4.8914876
4.56,6.077323
2.8300002,7.1249866
0.0,1.0560969
3.4399998,0.21832246
3.1000001,7.312301
2.0900002,8.712055
4.25,9.484006
5.75,9.709349
2.0,9.612162
0.0,9.240184
6.4,8.622888
7.48,7.7819133
3.36,6.7394543
1.25,5.541013
1.1700001,0.76044106
0.0,3.4640145
0.0,2.7136757
0.0,1.8598144
0.0,0.8716421
0.0,0.21425176
0.0,0.72826886
0.0,1.9714605
0.0,3.2682087
0.0,4.645794
0.0,5.9644947
0.0,7.144546
0.0,1.2164991
0.0,0.078144275
1.91,7.6103544
10.47,8.864442
14.06,9.756911
14.31,10.007038
11.54,9.927104
10.0199995,9.575408
5.49,8.970593
5.38,8.129328
7.7400002,7.080948
5.28,5.874708
0.0,1.0556623
6.1600003,4.282795
5.94,2.897025
5.94,2.1173577
5.94,1.1105559
0.0,0.49872088
0.0,1.2313098
0.0,2.266871
0.0,3.6001616
11.37,4.9339542
7.9300003,6.2833185
8.639999,7.456894
5.94,1.65678
5.94,0.47684923
5.55,7.8424935
9.87,9.067259
11.66,9.973492
4.6800003,10.261742
0.0,10.211453
11.150001,9.880068
7.9599996,9.290838
2.8799999,8.460368
4.04,7.418255
6.36,6.2143197
5.94,1.3684838
0.58,4.637217
0.0,3.192061
0.0,2.4495099
0.0,1.4352771
5.94,0.805234
5.94,1.502042
5.94,2.5028212
2.71,3.8432393
2.8300002,5.212927
0.0,6.5080233
0.0,7.679649
0.0,2.0569174
0.0,0.89063436
8.62,8.036301
12.51,9.246542
12.33,10.179551
7.2500005,10.499626
0.0,10.480825
6.2599998,10.175796
13.43,9.606473
3.4099998,8.789807
12.599999,7.756014
8.73,6.555739
0.0,1.6878831
4.7200003,4.986779
5.11,3.4916394
5.6600003,2.7750235
5.6600003,1.7460325
0.0,1.115223
0.0,1.7893113
0.0,2.755861
4.33,4.079281
0.59000003,5.4383664
5.05,6.7284656
4.96,7.9012265
5.6600003,2.4549985
5.6600003,1.3363205
1.4599999,8.223783
4.9500003,9.428176
4.75,10.386496
7.6099997,10.738059
4.0,10.750144
0.0,10.470873
4.35,9.920916
11.28,9.117544
3.74,8.091536
6.4199996,6.8942976
5.6600003,2.0085158
9.610001,5.323318
6.9500003,3.7858741
1.58,3.093021
0.0,2.049125
5.6600003,1.4162824
5.6600003,2.0671694
5.6600003,3.0001519
8.52,4.3044763
0.99,5.65468
0.0,6.9425077
0.0,8.118908
0.0,2.856472
0.0,1.8029234
18.87,8.408636
22.01,9.613147
26.0,10.593974
23.32,10.975946
26.98,11.0177965
20.98,10.763377
10.42,10.232086
8.33,9.441433
4.54,8.422667
15.699999,7.2278666
0.0,2.3285344
11.63,5.6453476
11.63,4.0734677
11.63,3.40161
11.63,2.3431087
0.0,1.7070842
0.0,2.3344533
0.0,3.2357492
0.0,4.518717
0.0,5.860918
0.0,7.1487064
2.99,8.330766
11.63,1.6620485
11.63,0.6813071
16.95,7.1097574
23.08,7.964899
22.32,8.923802
32.13,9.266275
28.529999,9.308447
21.49,9.055319
34.27,8.523824
20.289999,7.7320986
10.49,6.7141433
1.4399999,5.5250196
9.16,0.6429633
0.0,4.1089854
0.0,2.3401167
0.0,1.7463336
0.0,0.67094743
5.71,0.055364605
1.03,0.6040757
0.0,1.4170278
1.25,2.622688
5.0,3.9215398
8.96,5.208237
17.07,6.4179325
0.0,1.9397423
0.0,1.133003
16.810001,7.4433
17.21,8.652416
14.86,9.503102
18.69,9.763576
15.49,9.679946
15.469999,9.313419
21.97,8.691289
14.370001,7.8341417
29.179998,6.7741513
16.89,5.5622096
0.0,0.8434095
4.25,3.9573424
0.79,2.6037486
0.0,1.8334334
0.0,0.85482687
0.0,0.2597569
0.0,0.9804201
1.23,2.0050108
4.61,3.3569005
4.61,4.741444
11.56,6.040863
15.159999,7.209088
0.0,1.5090699
0.0,1.3101386
14.7300005,6.871398
17.94,8.093821
24.18,7.6408715
32.24,7.685029
25.42,8.389477
17.960001,8.3609705
13.139999,8.057628
9.37,7.55632
4.6299996,6.885938
3.39,6.09184
0.0,1.0460254
2.47,4.25627
0.0,2.932767
0.0,2.1177413
0.0,1.090387
0.0,0.36412108
0.0,1.0410863
0.0,2.0312188
1.19,3.376328
5.95,4.809368
16.720001,6.2035036
22.070002,7.4517074
0.0,1.3115225
0.0,0.25850573
0.0,7.5393414
2.24,8.771611
11.13,9.680575
9.65,9.964541
5.8399997,9.906147
7.1,9.564574
15.34,8.965302
10.4,8.127064
5.8399997,7.0812826
6.9599996,5.878998
0.0,1.1322544
6.1099997,4.3098683
2.46,2.8973205
0.0,2.158781
0.0,1.1695493
0.0,0.5754967
0.0,1.2805368
0.0,2.268161
0.0,3.5864863
6.1200004,4.950398
2.51,6.2418284
0.0,7.409241
0.0,1.7473946
0.0,1.3507096
23.21,8.779429
35.780003,9.776838
19.81,10.213218
13.15,10.366968
21.529999,10.265725
28.919998,9.914025
25.880001,9.313713
7.56,8.476665
2.69,7.431771
0.0,6.2292647
0.0,1.4477813
0.0,5.1544495
0.0,4.156711
0.0,2.7384074
0.0,1.7359302
0.0,1.1082786
0.0,2.5541031
0.0,3.6984982
0.0,4.8086114
0.0,5.9434404
5.6,7.0171084
20.33,7.922389
0.0,1.8991342
0.0,1.0666305
2.78,7.9258666
4.91,9.250248
8.87,10.122372
9.38,10.418228
7.9300003,10.362917
7.83,10.05544
9.530001,9.470769
13.18,8.66247
0.7,7.6197352
0.0,6.4215045
0.0,1.3867671
0.0,4.77747
0.0,3.3781903
0.0,2.5668583
0.0,1.5055851
0.0,0.7760376
0.0,1.4255956
0.0,2.4110618
0.0,3.796402
0.0,5.2512593
0.5,6.639501
2.25,7.8450365
0.0,2.2860851
0.0,1.5221827
7.4400005,8.164016
5.05,9.43661
13.16,10.327709
9.17,10.634992
14.78,10.620663
12.67,10.32652
12.93,9.770109
10.509999,8.968736
9.09,7.947441
5.59,6.7522287
0.0,1.724674
3.47,5.129588
0.0,3.6963263
0.0,2.9084942
0.0,1.8482975
0.0,1.1204396
0.0,1.757207
0.0,2.7093987
0.0,4.0610685
0.0,5.498004
0.0,6.876898
0.77000004,8.078165
0.0,2.5846722
0.0,1.9186289
5.4,8.379809
12.31,9.648854
20.18,10.561414
24.65,10.89528
19.779999,10.905843
11.08,10.633851
23.150002,10.095511
26.91,9.307528
12.18,8.295283
2.3,7.1053305
0.0,2.075611
0.0,5.486657
0.0,4.01855
0.0,3.2535598
0.0,2.186048
0.0,1.4593225
0.0,2.0817568
0.0,3.0051339
0.0,4.3252687
4.21,5.7437
8.53,7.115408
6.9800005,8.315287
0.0,1.381824
0.0,0.72964466
21.03,7.086737
18.8,8.038638
14.67,8.910414
21.060001,9.214698
14.01,9.2273855
15.070001,8.961224
8.91,8.427249
9.179999,7.6430564
3.1200001,6.637214
0.0,5.459714
0.0,0.5028369
0.0,4.018218
0.0,2.3850837
0.0,1.6852887
0.0,0.6270366
0.0,-0.060292322
0.0,0.50580776
0.0,1.3442701
0.0,2.5734262
0.0,3.9261122
2.0,5.269023
7.1700006,6.4765434
0.0,1.4737738
0.0,0.6158264
0.0,7.144028
1.6,8.49517
15.1,9.350087
14.94,9.608483
23.429998,9.528189
17.88,9.166783
11.96,8.549853
8.39,7.698846
1.36,6.6412096
0.0,5.4233274
0.0,0.5062124
0.0,3.722657
0.0,2.4609935
0.0,1.5961204
0.0,0.5696205
0.0,-0.13587683
0.0,0.5534008
0.0,1.5949161
0.0,3.0145369
0.0,4.5259995
6.7999997,5.9648905
9.21,7.2024264
0.0,1.5754925
0.0,0.5307927
8.7,7.5269117
8.57,8.846219
14.99,9.698997
18.24,9.951039
14.17,9.871767
12.43,9.512671
9.37,8.898337
5.85,8.050734
0.61,6.9961457
5.08,5.780559
0.0,0.83196545
3.8000002,4.119951
0.0,2.7950273
0.0,1.958639
0.0,0.92887455
0.0,0.23580052
0.0,0.91617125
0.0,1.9560202
0.2,3.3766978
8.89,4.846586
9.54,6.24156
4.39,7.4489284
0.0,1.941819
3.85,1.9526569
27.65,7.5446987
25.6,8.462128
29.359999,7.9976425
19.279999,7.7921414
17.19,8.535498
19.91,8.509828
18.970001,8.216115
5.13,7.7228646
16.44,7.057368
16.810001,6.2632246
0.0,1.4453228
5.6600003,4.303632
0.0,3.5483806
0.0,2.2159212
0.0,0.9689704
0.0,1.6239467
0.0,2.357335
0.0,3.299346
0.76000005,4.4107943
6.52,5.595853
6.21,6.750755
13.669999,7.040005
0.0,2.262913
0.0,0.97312284
27.96,8.3886175
33.54,9.651568
16.09,10.592603
20.51,10.930781
17.23,10.934865
15.81,10.659302
15.200001,10.122984
10.74,9.339137
14.839999,8.333954
8.06,7.154636
0.0,2.1888506
16.17,5.5736265
14.76,4.09652
1.0699999,3.3656082
0.0,2.3159573
0.0,1.6173017
0.0,2.2594993
0.0,3.191022
2.95,4.4795213
10.1,5.8295984
9.360001,7.1344395
33.89,8.316453
0.0,1.3618177
0.0,0.5878156
15.699999,7.846886
20.49,8.728261
16.5,9.109936
22.49,9.320286
21.7,9.292747
21.09,9.013311
14.87,8.477827
12.320001,7.695916
7.7799997,6.6955075
5.96,5.526535
0.0,0.61247116
5.96,4.485909
5.96,3.4408188
5.96,1.9067123
5.96,0.8987854
0.0,0.16361822
0.0,1.5828635
0.0,2.6269717
0.0,3.6842153
3.7200003,4.8325872
8.73,5.976268
17.07,6.9986367
5.96,0.94186676
5.96,0.1712538
0.0,7.1686773
4.76,8.598195
7.7,9.334141
6.59,9.552146
0.89,9.453939
0.52,9.090046
0.21999998,8.484569
1.35,7.654664
2.33,6.622925
2.33,5.4340796
5.4,0.61494917
2.13,3.3866334
0.0,2.6943727
0.0,1.777304
0.0,0.77960086
0.0,0.0782422
0.0,0.5315648
0.0,1.8946669
0.0,3.124024
2.0500002,4.527666
3.05,5.857148
0.0,7.0453553
0.0,0.9713133
0.0,-0.04753723
18.22,7.575154
13.51,8.854972
21.060001,9.700689
24.86,9.92101
13.710001,9.820831
4.0899997,9.460604
7.19,8.85681
9.49,8.023044
5.0,6.985447
2.2199998,5.790241
0.0,0.9324888
1.57,4.1901207
0.0,2.8548899
0.0,2.0483892
0.0,1.0369364
0.0,0.38038686
0.0,1.0928537
0.0,2.1213534
3.0400002,3.4694312
6.13,4.8310876
2.52,6.1966686
6.2000003,7.3769355
0.0,1.4123485
0.0,0.37381306
2.3,7.828573
12.43,9.077134
22.91,9.936337
9.84,10.191126
11.59,10.11815
2.5,9.776858
6.4599996,9.18759
2.84,8.364031
2.49,7.332676
3.31,6.1403627
0.0,1.2604179
0.0,4.560743
0.0,3.168998
0.0,2.3968709
0.0,1.3799351
0.0,0.71366864
0.0,1.401751
0.0,2.3979213
0.0,3.7438302
0.3,5.1304955
5.58,6.4412904
6.05,7.616624
0.0,1.8254668
0.0,0.81524
17.06,8.035078
15.849999,9.268309
17.11,10.153603
15.78,10.440021
12.7699995,10.397712
6.9800005,10.08191
0.0,9.511971
0.0,8.702053
0.0,7.679304
2.5,6.491401
0.0,1.5942501
0.84,4.925027
0.0,3.4854305
0.0,2.7387893
0.0,1.7109275
0.0,1.0466583
0.0,1.7164654
0.0,2.6809604
0.0,4.007551
0.0,5.3810954
5.21,6.6843066
17.619999,7.85809
0.0,2.2430336
0.0,1.2900912
12.57,8.236804
10.38,9.463466
9.2699995,10.373718
6.19,10.691604
2.93,10.679477
9.559999,10.388615
11.16,9.83746
8.52,9.0406275
17.380001,8.02587
20.2,6.84164
0.0,1.930913
15.290001,5.278013
2.84,3.798032
0.0,3.0747848
0.0,2.0355685
0.0,1.3718779
0.0,2.022599
0.0,2.9567654
0.0,4.2625933
0.0,5.6247206
0.0,6.9232364
5.1,8.098168
0.0,2.669548
0.0,1.7862523
14.35,8.437911
19.71,9.663797
24.11,10.596357
25.7,10.944631
15.77,10.961613
11.58,10.694824
11.58,10.161771
7.5799994,9.37744
15.96,8.370098
11.55,7.1888766
0.0,2.2685585
3.7899997,5.6181407
0.0,4.105463
0.0,3.402947
0.0,2.352374
0.0,1.6879585
0.0,2.318887
0.0,3.224803
0.0,4.50862
0.79,5.8601694
8.5,7.1562967
10.889999,8.334514
0.0,1.526658
0.0,0.71957475
9.440001,7.1736283
23.89,8.056457
27.199999,8.960095
32.61,9.276059
42.45,9.296457
21.33,9.034538
15.110001,8.504172
11.71,7.7212257
5.87,6.716861
5.21,5.543303
0.0,0.65661746
0.0,4.141524
0.0,2.4390006
0.0,1.8089882
0.0,0.74932396
0.0,0.1106588
0.0,0.6702749
0.0,1.4891057
0.0,2.6916034
0.31,3.9918385
3.28,5.2761655
3.8700001,6.472442
0.0,1.8687253
0.0,1.0210906
9.62,7.36081
14.99,8.5895
13.05,9.407889
16.28,9.648259
9.54,9.55349
9.71,9.186239
10.77,8.571069
0.41,7.725805
0.0,6.679641
0.0,5.480621
0.0,0.7175038
0.0,3.8720431
0.0,2.5642555
0.0,1.7664167
0.0,0.7785164
0.0,0.1458561
0.0,0.85466015
0.0,1.8694011
0.0,3.2245123
0.0,4.6321177
0.51,5.954547
6.1499996,7.1332903
0.0,1.8356354
0.0,1.6212752
0.0,7.5687294
2.02,8.769249
16.67,8.268534
12.860001,8.284396
16.17,9.018091
19.57,8.987776
20.26,8.676516
20.51,8.157899
15.03,7.457193
13.86,6.615876
0.0,1.6041443
9.690001,4.435136
0.2,3.7116613
0.0,2.72674
0.0,1.3328292
0.0,2.1012378
0.0,2.7724483
0.0,3.6693673
0.0,4.057942
6.49,5.228
23.81,6.383613
8.11,7.404676
0.0,1.0825119
0.0,0.15457934
0.0,7.5302076
0.0,8.790187
0.0,9.655264
1.4599999,9.907968
6.8199997,9.82831
13.1,9.477724
4.97,8.878577
5.6,8.046678
12.919999,7.0104036
16.880001,5.817897
0.0,1.0267118
16.33,4.244431
11.99,2.8776743
6.1200004,2.109669
5.83,1.1140068
0.0,0.48400572
0.0,1.1833144
0.0,2.1728868
0.0,3.4983864
0.81,4.8778
6.1099997,6.185122
4.07,7.3570595
5.83,1.5158573
5.83,1.3436543
17.61,8.770878
16.92,9.732006
18.13,10.130513
26.32,10.271376
9.17,10.166689
4.46,9.817438
6.63,9.224413
11.7,8.398061
12.33,7.3653426
8.799999,6.174327
5.83,1.3540875
1.8600001,5.22553
0.0,4.1754675
0.0,2.7036698
0.0,1.6630778
5.83,0.98136455
5.83,2.5395968
1.75,3.6944132
3.25,4.7743287
5.78,5.8766966
6.9800005,6.9261007
14.999999,7.821363
0.0,1.9699892
0.0,1.0175784
28.66,7.9311843
18.01,9.320463
7.1400003,10.143414
9.39,10.440293
12.8,10.414799
11.96,10.109637
23.13,9.545955
21.35,8.741684
5.82,7.72366
6.3500004,6.540918
0.0,1.7027845
6.21,4.471586
1.66,3.6663399
0.0,2.82925
0.0,1.8413854
0.0,1.1804981
0.0,1.698255
0.1,2.8491907
6.0699997,4.0537567
0.45,5.3808227
6.45,6.661177
16.8,7.826542
0.0,2.384548
0.0,1.0864588
21.21,8.21713
12.34,9.419904
18.050001,10.374567
31.37,10.705492
13.81,10.705877
10.82,10.423451
6.3500004,9.874559
13.24,9.0762005
17.960001,8.058641
20.47,6.8725696
0.0,2.0128787
12.07,5.3201885
13.26,3.8098135
2.53,3.1130824
0.0,2.076227
0.0,1.4508638
0.0,2.0986552
0.0,3.0119796
0.0,4.2773376
0.0,5.581859
4.4399996,6.906463
17.24,8.079662
0.0,2.7937834
0.0,1.4800798
23.470001,8.425089
30.75,9.628774
33.61,10.602199
