value,prediction
5.25,8.828402
0.0,7.5675964
1.1099999,6.0759335
0.0,0.031314965
3.69,3.1566062
0.0,2.3061016
0.0,1.2052712
0.0,0.15687002
0.0,-0.6392519
0.0,-0.15446968
0.0,0.94351685
0.0,2.2886872
0.0,3.844734
0.0,5.507408
7.39,7.14583
0.0,-0.37942198
0.0,-0.9580791
16.23,7.3035684
11.16,9.448912
9.360001,10.776439
27.79,11.313347
21.23,11.307804
20.460001,10.931002
20.84,10.2499895
13.59,9.281811
6.1600003,8.034825
9.17,6.539815
0.0,0.34208393
3.7899997,3.7307346
0.0,2.5943303
0.0,1.4249337
0.0,0.35696015
0.0,-0.43796605
0.0,0.11640915
0.0,1.1206212
0.0,2.4937007
5.95,4.0916553
5.6,5.8002505
14.45,7.468172
0.0,-0.14359254
0.0,-0.7432402
18.37,7.656116
20.49,9.846718
13.309999,11.194357
6.1099997,11.751656
6.2999997,11.767098
8.9800005,11.41544
7.46,10.760243
6.4300003,9.814917
2.17,8.582546
2.6,7.0847087
0.0,0.7166227
0.0,4.1284676
0.0,2.957561
0.0,1.7594537
0.0,0.6585446
0.0,-0.17103225
0.0,0.37045434
0.43999997,1.3773607
6.52,2.7641213
8.259999,4.3884907
9.78,6.1144795
20.710001,7.812644
0.0,0.13959408
0.0,-0.48466972
12.240001,8.045589
12.44,10.28172
5.73,11.654999
2.21,12.227022
0.86999995,12.2631
9.910001,11.937699
11.13,11.310575
16.25,10.39229
9.78,9.1818905
6.23,7.692149
0.0,1.1644816
4.15,4.5874953
0.0,3.3792217
0.0,2.1384542
0.0,0.9951772
0.0,0.13085686
0.0,0.6552534
0.0,1.6619568
0.0,3.0601254
6.41,4.70501
6.25,6.45992
8.740001,8.189496
0.0,0.4671002
0.0,-0.18562827
25.18,8.470917
9.92,10.754671
4.21,12.149738
18.76,12.731798
14.49,12.786556
22.2,12.486887
21.939999,11.888481
18.69,10.999882
0.87999994,9.817585
4.93,8.347148
0.0,1.6865014
0.0,5.10709
0.0,3.8592575
0.0,2.5677636
0.0,1.3730745
0.0,0.464484
0.0,0.966704
0.0,1.971628
0.0,3.381546
0.21,5.048782
9.63,6.834922
18.09,8.596519
0.0,0.8361929
0.0,0.15102234
6.41,8.9282465
19.31,11.265072
19.67,12.674196
17.960001,13.260105
21.57,13.330868
15.95,13.055606
12.04,12.4855385
10.509999,11.62798
8.48,10.478521
1.28,9.037974
0.0,2.2863739
4.73,5.6920547
3.8999999,4.405203
0.0,3.0552838
0.0,1.7979376
0.0,0.8320296
0.0,1.3051306
0.0,2.3059933
0.0,3.7277749
3.3999999,5.418986
8.31,7.237768
17.34,9.032721
0.0,-0.20887671
0.0,-1.0688055
12.13,7.397571
10.11,9.226167
16.82,10.503863
12.34,11.167552
10.34,11.334306
16.7,11.102102
5.96,10.519182
11.610001,9.600535
9.51,8.352181
2.86,6.800954
0.0,0.16356258
0.0,3.7108083
0.0,2.4153414
0.0,1.2071571
0.0,0.08449734
0.0,-0.7880012
0.0,-0.34610102
0.0,0.57535523
0.0,1.9004209
1.98,3.4733136
6.8799996,5.148994
8.61,6.821131
0.0,-0.19026141
0.0,-1.1314168
5.18,6.6490884
5.75,8.620112
7.82,9.921763
13.91,10.612194
12.74,10.801703
10.39,10.590336
15.059999,10.036529
11.25,9.164855
11.809999,7.988967
11.38,6.541893
0.0,0.2871966
5.65,3.6425474
5.65,2.554209
5.65,1.39707
5.65,0.3163441
0.0,-0.57693255
0.0,-0.12457542
0.0,0.80669075
5.22,2.1275806
4.11,3.6919408
2.4099998,5.353705
9.08,6.9880238
5.65,0.1581406
5.65,-0.690735
3.18,7.456592
4.71,9.528464
0.64,10.8741665
0.0,11.54117
4.4900002,11.691073
11.29,11.447974
9.41,10.877046
1.9000001,9.997132
1.9699999,8.811668
0.0,7.337853
5.59,0.8376814
0.0,4.1880074
0.0,3.0505059
0.0,1.8389779
0.0,0.707805
0.0,-0.22145396
0.0,0.20220216
0.0,1.1303527
0.0,2.4615064
0.0,4.0452976
0.0,5.738158
1.85,7.397213
0.0,0.44734362
0.0,-0.3887698
25.880001,7.896866
20.0,10.02011
9.559999,11.40939
18.47,12.101932
7.6000004,12.271459
12.43,12.05102
10.1,11.506147
1.9699999,10.654095
1.7199999,9.494314
3.1299999,8.033939
0.0,1.3734862
0.53,4.7153225
0.0,3.5403433
0.0,2.2815137
0.0,1.1035925
0.0,0.13480212
0.0,0.5378112
0.0,1.4642233
0.0,2.8061345
2.62,4.409874
10.04,6.1295924
16.039999,7.8202705
0.0,0.76265043
0.0,-0.058767635
7.47,8.365521
15.889999,10.552486
28.349998,11.985345
16.08,12.695703
4.47,12.878755
11.97,12.677305
3.0400002,12.157002
3.34,11.334156
4.83,10.206093
2.1799998,8.772445
0.0,1.9935203
0.0,5.3099017
0.0,4.0942674
0.0,2.7783597
0.0,1.5427953
0.0,0.5238572
0.0,0.90053004
0.0,1.8239608
0.0,3.177432
0.0,4.8031125
0.21999998,6.551806
2.6,8.278374
0.0,-0.31910175
0.0,-1.2766433
0.0,6.8615174
5.62,8.569669
8.639999,9.790665
6.51,10.48351
5.98,10.715406
4.48,10.543197
4.08,10.00486
4.4500003,9.116258
3.9799998,7.889563
0.0,6.3630395
0.0,-0.1536766
0.0,3.284371
0.0,2.079421
0.0,0.892244
0.0,-0.22736172
0.0,-1.172534
0.0,-0.8361755
0.0,0.009230671
0.0,1.2848564
0.0,2.8177595
0.0,4.4368324
0.0,6.039535
0.0,-0.18868634
0.0,-0.9921913
5.61,6.5458555
9.259999,8.411175
3.88,9.592581
11.8,10.148885
10.42,10.208293
5.91,9.88348
5.58,9.237943
3.1200001,8.296389
4.1800003,7.0787134
2.68,5.631121
0.0,-0.31488943
0.0,3.0001037
0.0,1.940386
0.0,0.8282834
0.0,-0.19830708
0.0,-1.0183924
0.0,-0.5181402
0.0,0.43376526
0.0,1.7570503
0.0,3.314585
2.67,4.967765
3.4799998,6.5775013
0.0,-0.13860534
0.0,-1.0397502
2.66,6.9055276
1.7399999,8.933298
10.18,10.19457
13.04,10.775704
8.57,10.842041
7.45,10.520484
2.9199998,9.877385
0.0,8.934953
5.61,7.706241
1.24,6.227434
0.0,0.064159475
0.0,3.413907
0.0,2.31821
0.0,1.1706922
0.0,0.110102825
0.0,-0.73511827
5.8900003,-0.24877816
1.1099999,0.7077724
0.1,2.0437958
6.13,3.6157415
2.6,5.2847495
3.0400002,6.912897
0.0,-0.2953483
0.0,-0.62072176
5.94,6.3842096
3.65,7.5296874
4.34,8.669364
9.37,8.229534
13.5199995,8.655341
21.5,8.444411
20.48,7.9323034
21.86,7.2034116
11.79,6.30135
0.0,5.2738204
0.0,-0.5967065
0.0,2.5390716
0.0,1.4720942
0.0,1.2319288
0.0,-0.2764989
0.0,-0.048195176
0.0,0.7649346
1.16,1.1061397
2.31,2.2453196
3.8899999,3.7243638
2.79,5.253176
5.96,6.715646
0.0,-0.5195259
0.0,-1.13449
32.670002,7.1426287
32.59,9.274785
20.740002,10.634663
16.09,11.262819
12.85,11.348313
26.3,11.044721
17.72,10.4199915
11.22,9.493172
8.59,8.270346
8.719999,6.7768183
0.0,0.41674405
6.5299997,3.7928517
5.77,2.6523778
1.37,1.4705118
0.0,0.3758923
0.0,-0.49643508
0.0,-0.008780103
0.0,0.95082146
0.0,2.293492
0.0,3.8744917
10.13,5.5532513
19.45,7.196753
0.0,-0.4189817
0.0,-0.3516272
20.06,8.855543
16.84,10.352764
13.0,11.281968
12.03,11.741601
7.8700004,11.808492
8.099999,11.538847
6.81,10.958104
12.299999,10.071743
8.08,8.8796
3.91,7.397538
0.0,0.868265
3.91,5.0119123
0.53,3.419595
0.0,1.9777615
0.0,0.770354
0.0,-0.15641783
0.0,1.2263237
0.0,2.4295242
0.0,3.7352195
10.19,5.1383123
7.5200005,6.53101
13.35,7.79225
0.0,-0.19081536
0.0,-0.4727241
0.45,8.040156
3.3799999,10.391994
3.24,11.821472
0.0,12.451215
0.0,12.541986
9.04,12.263671
10.84,11.683281
9.900001,10.80982
2.0900002,9.635428
0.0,8.161994
0.0,1.4597493
0.0,4.1331153
0.0,3.2747886
0.0,2.1639864
0.0,1.0618205
0.0,0.16169152
0.0,0.3911592
0.0,1.4461768
0.0,2.8649795
0.29,4.5122
5.4,6.2720714
4.62,8.003702
0.0,0.11083684
0.0,-0.48101664
2.8700001,8.275246
3.4799998,10.594992
5.8399997,12.124114
6.14,12.848883
3.03,13.012468
1.25,12.790119
0.17,12.252427
0.0,11.4155245
0.0,10.276287
0.0,8.834171
0.0,2.039425
0.0,5.3953233
0.0,4.139486
0.0,2.8046567
0.0,1.5597291
0.0,0.5680013
0.0,0.98975235
0.0,1.9451618
0.0,3.3231263
0.0,4.9639544
0.0,6.733238
2.89,8.481776
0.0,-0.90104026
0.0,-1.7086295
0.0,6.7802815
0.0,8.596203
0.0,9.91426
0.0,10.657363
0.0,10.902764
0.0,10.728298
0.0,10.182125
0.0,9.284264
0.0,8.04627
0.0,6.502861
0.0,-0.084089465
0.0,3.4066098
0.0,2.1598868
0.0,0.96666193
0.0,-0.15419576
0.0,-1.0717745
0.0,-0.6878076
0.0,0.19117832
0.0,1.4834011
0.0,3.026397
0.0,4.6721587
0.0,6.3045564
0.0,-0.38346395
0.0,-1.1430575
0.0,6.6477737
0.0,8.608183
0.0,9.845242
0.0,10.400622
0.0,10.432907
0.58,10.08176
7.3399997,9.41357
1.12,8.452218
0.0,7.215384
0.0,5.747009
0.0,-0.23855673
0.0,3.106076
0.0,2.0144973
0.0,0.8941968
0.0,-0.13531217
0.0,-0.92728347
0.0,-0.3865032
0.0,0.59477437
0.0,1.939884
0.2,3.5108166
5.32,5.1709
1.0699999,6.7911024
0.0,-0.3993716
0.0,-1.0911758
0.0,7.041551
3.4099998,9.115403
9.62,10.394325
14.45,10.959512
11.56,10.998757
8.68,10.657417
15.919999,9.999676
16.720001,9.045358
11.2,7.8054533
10.2,6.31408
0.0,0.12565115
10.2,3.504626
3.2099998,2.377438
0.89,1.2232351
0.0,0.16074406
0.0,-0.6576594
0.0,-0.1263085
0.0,0.8586677
0.0,2.2155313
5.94,3.8029556
3.34,5.483952
0.0,7.1266828
0.0,-0.09156258
0.0,-0.82451516
8.62,7.4222755
7.94,9.530589
7.7900004,10.840449
2.78,11.426535
6.1200004,11.488618
6.72,11.173265
12.41,10.541851
13.639999,9.610574
8.559999,8.384635
2.74,6.8881702
0.0,0.51860046
0.0,3.9203124
0.0,2.7591615
0.0,1.5698298
0.0,0.47236863
0.0,-0.37307984
0.0,0.14518824
0.0,1.1314455
0.0,2.4996705
0.0,4.106067
3.7200003,5.8126116
12.29,7.4830475
0.0,0.24803706
0.0,-0.5277429
27.06,7.8358216
26.72,9.988872
37.49,11.328741
23.16,11.932411
7.54,12.015351
5.27,11.725593
4.3999996,11.121766
10.91,10.217188
3.0400002,9.012348
4.1299996,7.5214596
0.0,0.9809241
6.0800004,4.391258
0.0,3.1926262
0.0,1.9609377
0.0,0.8217915
0.0,-0.05736272
0.0,0.44404557
0.0,1.4305258
0.0,2.8105211
1.85,4.4374957
12.11,6.1714473
22.640001,7.872553
0.0,0.6229663
0.0,-0.20522685
7.03,8.283951
9.58,10.488523
13.81,11.854859
25.48,12.471182
9.74,12.572087
9.6,12.306724
12.28,11.730861
13.73,10.855758
6.13,9.6787815
7.39,8.205695
0.0,1.520302
11.74,4.9240646
12.37,3.6847463
4.7200003,2.4019923
0.0,1.2121247
0.0,0.29027796
0.0,0.7699993
0.0,1.7552519
0.0,3.1472292
4.54,4.796064
8.15,6.5588417
11.16,8.294092
0.0,0.008907363
0.0,-0.183338
1.61,6.5473285
8.59,7.5599976
14.0,8.460676
20.140001,7.9250727
18.8,8.395698
17.25,8.244517
19.4,7.7746854
17.65,7.0750885
25.15,6.198823
16.26,5.197604
0.0,-0.49117088
6.41,2.4758887
0.0,1.2627041
0.0,0.28435764
0.0,-0.92339164
0.0,-0.5328342
0.0,0.22010712
0.0,1.3080325
0.2,2.6680472
7.35,4.2130375
12.53,5.8236394
1.67,6.427264
0.0,0.34080648
0.0,-0.24702688
10.75,8.57042
10.589999,10.941643
12.19,12.439054
17.88,13.092384
24.61,13.200012
14.4,12.944361
12.34,12.38631
14.31,11.536013
18.23,10.388401
7.4999995,8.942502
0.0,2.1525981
6.05,5.5335603
10.3,4.250631
5.96,2.9057755
5.96,1.6517643
0.0,0.67359316
0.0,1.1240255
0.0,2.104968
0.0,3.5078986
0.0,5.1787252
3.0,6.97188
9.05,8.744781
5.96,-0.7400057
5.96,-1.0011159
17.56,8.36124
21.939999,9.68198
16.57,10.571178
16.48,11.062849
8.52,11.177503
3.3300002,10.942781
3.5,10.371285
4.53,9.463909
2.74,8.222095
1.0799999,6.672928
5.96,0.034122974
0.0,4.2743273
0.0,2.6962185
0.0,1.2496217
0.0,0.04314384
5.96,-0.89174914
0.32,0.36972255
0.0,1.5968072
0.0,2.9612472
0.0,4.4403405
4.56,5.92445
2.8300002,7.2884727
0.0,-0.17325474
3.4399998,-0.6484126
3.1000001,7.414508
2.0900002,9.501666
4.25,10.661669
5.75,11.059267
2.0,10.954758
0.0,10.510663
6.4,9.785683
7.48,8.788904
3.36,7.525584
1.25,6.030467
1.1700001,-0.019752754
0.0,3.1072993
0.0,2.2491713
0.0,1.1486915
0.0,0.101881325
0.0,-0.6880346
0.0,-0.197585
0.0,0.90437615
0.0,2.253122
0.0,3.8138137
0.0,5.4797187
0.0,7.1188555
0.0,-0.41574356
0.0,-1.0053949
1.91,7.2655854
10.47,9.410139
14.06,10.723095
14.31,11.25943
11.54,11.259947
10.0199995,10.889706
5.49,10.21329
5.38,9.247154
7.7400002,7.9995227
5.28,6.501289
0.0,0.29576507
6.1600003,3.6891358
5.94,2.5404694
5.94,1.3731079
5.94,0.3042162
0.0,-0.4867935
0.0,0.07207992
0.0,1.0792406
0.0,2.4553242
11.37,4.058202
7.9300003,5.7679505
8.639999,7.434348
5.94,-0.17359647
5.94,-0.78275746
5.55,7.630855
9.87,9.814149
11.66,11.155234
4.6800003,11.712689
0.0,11.734556
11.150001,11.389226
7.9599996,10.738305
2.8799999,9.794855
4.04,8.561876
6.36,7.0609074
5.94,0.6830539
0.58,4.0988417
0.0,2.9148328
0.0,1.7150202
0.0,0.6115696
5.94,-0.21086451
5.94,0.33534747
5.94,1.3449776
2.71,2.7345767
2.8300002,4.36241
0.0,6.094058
0.0,7.7889442
0.0,0.11870853
0.0,-0.51346153
8.62,8.032768
12.51,10.261358
12.33,11.63029
7.2500005,12.202821
0.0,12.244711
6.2599998,11.924786
13.43,11.301246
3.4099998,10.384443
12.599999,9.173304
8.73,7.680421
0.0,1.142277
4.7200003,4.5677266
5.11,3.3452256
5.6600003,2.1019018
5.6600003,0.9554441
0.0,0.09802045
0.0,0.6274718
0.0,1.6375414
4.33,3.0393496
0.59000003,4.6887035
5.05,6.449167
4.96,8.174304
5.6600003,0.44996306
5.6600003,-0.20478073
1.4599999,8.465545
4.9500003,10.745847
4.75,12.13744
7.6099997,12.720313
4.0,12.780414
0.0,12.485568
4.35,11.890278
11.28,11.002974
3.74,9.820041
6.4199996,8.34674
5.6600003,1.6759655
9.610001,5.0974984
6.9500003,3.8343947
1.58,2.5393689
0.0,1.3406957
5.6600003,0.4387207
5.6600003,0.9462715
5.6600003,1.9551375
8.52,3.369251
0.99,5.0413523
0.0,6.831608
0.0,8.589611
0.0,0.81919134
0.0,0.13828081
18.87,8.930948
22.01,11.266532
26.0,12.672373
23.32,13.259466
26.98,13.335271
20.98,13.064366
10.42,12.497125
8.33,11.640839
4.54,10.490993
15.699999,9.048054
0.0,2.2874556
11.63,5.692788
11.63,4.3898616
11.63,3.0354323
11.63,1.7731287
0.0,0.81349397
0.0,1.2921119
0.0,2.2974224
0.0,3.7236905
0.0,5.419405
0.0,7.2403607
2.99,9.034063
11.63,-0.23068202
11.63,-1.0719962
16.95,7.4045134
23.08,9.237741
22.32,10.521034
32.13,11.188472
28.529999,11.361747
21.49,11.1360855
34.27,10.558799
20.289999,9.644541
10.49,8.398614
1.4399999,6.8463707
9.16,0.18420838
0.0,3.7389996
0.0,2.430811
0.0,1.2206867
0.0,0.09321857
5.71,-0.77812856
1.03,-0.3312179
0.0,0.59464365
1.25,1.9228672
5.0,3.4997928
8.96,5.1860023
17.07,6.8671994
0.0,0.63163817
0.0,-0.31938174
16.810001,7.4489074
17.21,9.430054
14.86,10.588753
18.69,11.03009
15.49,10.976971
15.469999,10.574483
21.97,9.876117
14.370001,8.89604
29.179998,7.645752
16.89,6.1626205
0.0,0.14163812
4.25,3.5083141
0.79,2.3788223
0.0,1.2421937
0.0,0.20370094
0.0,-0.5414073
0.0,0.053378426
1.23,1.0799867
4.61,2.4652405
4.61,4.073817
11.56,5.775667
15.159999,7.436306
0.0,-0.49740863
0.0,-0.7179538
14.7300005,6.5035105
17.94,7.78448
24.18,8.448371
32.24,8.146143
25.42,8.814981
17.960001,8.727221
13.139999,8.2593155
9.37,7.5337524
4.6299996,6.6124396
3.39,5.5528183
0.0,-0.45686966
2.47,3.0366938
0.0,2.0675566
0.0,1.0411177
0.0,0.053921048
0.0,-0.7608354
0.0,-0.26827356
0.0,0.68009394
1.19,2.0042887
5.95,3.5658634
16.720001,5.2269597
22.070002,6.8593407
0.0,-0.19244848
0.0,-0.75221634
0.0,7.556527
2.24,9.751169
11.13,11.056505
9.65,11.548352
5.8399997,11.508325
7.1,11.1138115
15.34,10.424325
10.4,9.451808
5.8399997,8.201968
6.9599996,6.7028217
0.0,0.4971531
6.1099997,3.8964953
2.46,2.7284913
0.0,1.5560912
0.0,0.48279947
0.0,-0.28864157
0.0,0.29582658
0.0,1.3244407
0.0,2.7203803
6.1200004,4.3464527
2.51,6.0729966
0.0,7.76079
0.0,-0.011044677
0.0,0.14788416
23.21,9.654927
35.780003,11.151739
19.81,11.88988
13.15,12.134301
21.529999,12.030638
28.919998,11.637826
25.880001,10.967422
7.56,10.015588
2.69,8.780206
0.0,7.27968
0.0,0.9021911
0.0,5.2850966
0.0,3.7324138
0.0,2.220178
0.0,0.96538246
0.0,0.0847294
0.0,1.6429507
0.0,3.040777
0.0,4.460753
0.0,5.9269137
5.6,7.347156
20.33,8.608576
0.0,0.07377698
0.0,-0.74867374
2.78,7.378802
4.91,9.44021
8.87,10.781173
9.38,11.459856
7.9300003,11.616104
7.83,11.38656
9.530001,10.81845
13.18,9.944688
0.7,8.756087
0.0,7.283677
0.0,0.78143084
0.0,4.1391134
0.0,2.9874182
0.0,1.778072
0.0,0.6456509
0.0,-0.27524796
0.0,0.15858468
0.0,1.0890294
0.0,2.4183574
0.0,3.9977615
0.5,5.6830564
2.25,7.333275
0.0,0.39514005
0.0,-0.42405733
7.4400005,7.8475904
5.05,9.959598
13.16,11.344717
9.17,12.040524
14.78,12.216652
12.67,12.0020275
12.93,11.460339
10.509999,10.608947
9.09,9.447585
5.59,7.9838467
0.0,1.3224291
3.47,4.6690226
0.0,3.4819596
0.0,2.2246249
0.0,1.0485249
0.0,0.08846262
0.0,0.501726
0.0,1.4312553
0.0,2.7721426
0.0,4.3716836
0.0,6.0833664
0.77000004,7.767996
0.0,0.718064
0.0,-0.087334886
5.4,8.327911
12.31,10.504199
20.18,11.933102
24.65,12.64729
19.779999,12.836904
11.08,12.640739
23.150002,12.123191
26.91,11.300815
12.18,10.171129
2.3,8.733915
0.0,1.9515095
0.0,5.2718105
0.0,4.043208
0.0,2.7283566
0.0,1.4945741
0.0,0.4848611
0.0,0.87190676
0.0,1.7990065
0.0,3.151755
4.21,4.7725224
8.53,6.513125
6.9800005,8.236185
0.0,-0.36329177
0.0,-1.2855779
21.03,6.8350983
18.8,8.537343
14.67,9.760852
21.060001,10.458835
14.01,10.698715
15.070001,10.533918
8.91,10.000535
9.179999,9.114314
3.1200001,7.8874226
0.0,6.3581076
0.0,-0.16980721
0.0,3.2789354
0.0,2.0635438
0.0,0.8787895
0.0,-0.24028474
0.0,-1.1799598
0.0,-0.832937
0.0,0.017607145
0.0,1.2883253
0.0,2.8123481
2.0,4.438755
7.1700006,6.046234
0.0,-0.19970451
0.0,-1.0182778
0.0,6.5327463
1.6,8.3813505
15.1,9.55413
14.94,10.103622
23.429998,10.160216
17.88,9.834559
11.96,9.187548
8.39,8.243345
1.36,7.0219073
0.0,5.570019
0.0,-0.37864184
0.0,2.9424744
0.0,1.8721502
0.0,0.7608219
0.0,-0.26488754
0.0,-1.0782775
0.0,-0.57017726
0.0,0.3834605
0.0,1.7034819
0.0,3.2529945
6.7999997,4.8964543
9.21,6.4952784
0.0,-0.20588015
0.0,-1.0990759
8.7,6.8314834
8.57,8.840987
14.99,10.095452
18.24,10.678956
14.17,10.753405
12.43,10.440781
9.37,9.804006
5.85,8.864883
0.61,7.636868
5.08,6.1570787
0.0,-0.003304501
3.8000002,3.352504
0.0,2.2466013
0.0,1.1005971
0.0,0.040980224
0.0,-0.79757905
0.0,-0.30199635
0.0,0.6552846
0.2,1.9883826
8.89,3.5554912
9.54,5.2191353
4.39,6.83833
0.0,-0.14070097
3.85,0.03442807
27.65,7.1607957
25.6,8.234142
29.359999,9.129618
19.279999,8.521174
17.19,9.077452
19.91,8.943362
18.970001,8.460637
5.13,7.7342463
16.44,6.8232465
16.810001,5.780891
0.0,0.018401254
5.6600003,2.9925308
0.0,1.7306138
0.0,0.6472891
0.0,-0.6402323
0.0,-0.36068285
0.0,0.42153278
0.0,1.5531104
0.76000005,2.9682038
6.52,4.573881
6.21,6.246515
13.669999,6.8247905
0.0,-0.07254425
0.0,-0.56400526
27.96,8.175594
33.54,10.491185
16.09,12.029399
20.51,12.774053
17.23,12.952211
15.81,12.738642
15.200001,12.206095
10.74,11.3719015
14.839999,10.2329
8.06,8.788039
0.0,1.989411
16.17,5.330785
14.76,4.071672
1.0699999,2.7461789
0.0,1.5054886
0.0,0.50789165
0.0,0.924784
0.0,1.8743997
2.95,3.2438672
10.1,4.8745847
9.360001,6.622785
33.89,8.358397
0.0,-0.85352147
0.0,-1.0494964
15.699999,8.261212
20.49,9.426683
16.5,10.255157
22.49,10.743106
21.7,10.879859
21.09,10.671853
14.87,10.122619
12.320001,9.230884
7.7799997,7.9996033
5.96,6.4607697
0.0,-0.12500778
5.96,4.267715
5.96,2.625135
5.96,1.1420271
5.96,-0.086305484
0.0,-1.0590711
0.0,0.31164116
0.0,1.5693812
0.0,2.934767
3.7200003,4.4054284
8.73,5.8794713
17.07,7.2344136
5.96,-0.27676475
5.96,-0.74704385
0.0,7.2455792
4.76,9.152096
7.7,10.228939
6.59,10.626796
0.89,10.555005
0.52,10.142322
0.21999998,9.439305
1.35,8.456677
2.33,7.2030473
2.33,5.7178755
5.4,-0.30420953
2.13,2.9594471
0.0,2.0404208
0.0,0.91332763
0.0,-0.146056
0.0,-0.97218204
0.0,-0.42586243
0.0,0.6009494
0.0,1.8919243
2.0500002,3.415176
3.05,5.0442953
0.0,6.6378126
0.0,-0.6638201
0.0,-1.2602634
18.22,6.8854413
13.51,8.941675
21.060001,10.236909
24.86,10.819068
13.710001,10.874506
4.0899997,10.544428
7.19,9.893923
9.49,8.9436455
5.0,7.7051697
2.2199998,6.2137156
0.0,0.027905462
1.57,3.4019718
0.0,2.2718914
0.0,1.1180309
0.0,0.055367235
0.0,-0.7628236
0.0,-0.23806529
0.0,0.73852307
3.0400002,2.085796
6.13,3.6602755
2.52,5.3340464
6.2000003,6.9592423
0.0,-0.4160256
0.0,-1.0208701
2.3,7.2632403
12.43,9.363189
22.91,10.696746
9.84,11.306624
11.59,11.3853035
2.5,11.079766
6.4599996,10.4539795
2.84,9.525314
2.49,8.299298
3.31,6.800747
0.0,0.4300802
0.0,3.825461
0.0,2.6611
0.0,1.4746671
0.0,0.37790155
0.0,-0.46990782
0.0,0.042234406
0.0,1.0214723
0.0,2.3821247
0.3,3.979658
5.58,5.673938
6.05,7.3284287
0.0,-0.11631973
0.0,-0.735828
17.06,7.6779485
15.849999,9.827114
17.11,11.198376
15.78,11.830466
12.7699995,11.930633
6.9800005,11.6499815
0.0,11.051052
0.0,10.148567
0.0,8.943105
2.5,7.449054
0.0,0.9034307
0.84,4.30593
0.0,3.1037526
0.0,1.8749532
0.0,0.73656744
0.0,-0.14475223
0.0,0.35085312
0.0,1.3309989
0.0,2.704047
0.0,4.3220277
5.21,6.0428424
17.619999,7.7303734
0.0,0.22864039
0.0,-0.41419098
12.57,8.127232
10.38,10.33123
9.2699995,11.7359295
6.19,12.384621
2.93,12.50319
9.559999,12.246442
11.16,11.675117
8.52,10.80204
17.380001,9.624452
20.2,8.147771
0.0,1.453574
15.290001,4.847631
2.84,3.6043415
0.0,2.3245049
0.0,1.1356516
0.0,0.21216199
0.0,0.68642396
0.0,1.6658926
0.0,3.0511777
0.0,4.690308
0.0,6.439961
5.1,8.163871
0.0,0.6236364
0.0,-0.056694254
14.35,8.612228
19.71,10.874843
24.11,12.305194
25.7,12.962786
15.77,13.095706
11.58,12.861
11.58,12.316892
7.5799994,11.474994
15.96,10.3310585
11.55,8.884249
0.0,2.0854578
3.7899997,5.45659
0.0,4.1710753
0.0,2.8310988
0.0,1.5802621
0.0,0.602538
0.0,1.0489552
0.0,2.0255265
0.0,3.4226182
0.79,5.0836296
8.5,6.864659
10.889999,8.627812
0.0,-0.37970057
0.0,-1.2296604
9.440001,7.11222
23.89,8.886971
27.199999,10.151241
32.61,10.845282
42.45,11.061041
21.33,10.871649
15.110001,10.318928
11.71,9.418351
5.87,8.177765
5.21,6.627496
0.0,-0.00903705
0.0,3.5102026
0.0,2.233863
0.0,1.0355821
0.0,-0.08841245
0.0,-0.98806626
0.0,-0.5774982
0.0,0.32168415
0.0,1.6280056
0.31,3.1848636
3.28,4.848059
3.8700001,6.491786
0.0,0.37574318
0.0,-0.60317755
9.62,7.0552335
14.99,8.960091
13.05,10.10856
16.28,10.587078
9.54,10.576965
9.71,10.204926
10.77,9.524872
0.41,8.554414
0.0,7.308173
0.0,5.8279867
0.0,-0.18491913
0.0,3.174939
0.0,2.0608416
0.0,0.93521243
0.0,-0.09727287
0.0,-0.8690289
0.0,-0.30514607
0.0,0.6941995
0.0,2.0540397
0.0,3.637163
0.51,5.3107266
6.1499996,6.936874
0.0,-0.320503
0.0,-0.53650224
0.0,7.068238
2.02,8.435052
16.67,9.110701
12.860001,8.736505
16.17,9.506178
19.57,9.440372
20.26,8.965553
20.51,8.217553
15.03,7.2637258
13.86,6.1634355
0.0,0.10498877
9.690001,3.3576317
0.2,2.1857212
0.0,1.2979938
0.0,-0.16263697
0.0,0.09499555
0.0,0.91318434
0.0,2.1051085
0.0,2.8446789
6.49,4.0545373
23.81,5.6375804
8.11,7.147723
0.0,-0.44787085
0.0,-1.028461
0.0,7.1815434
0.0,9.292222
0.0,10.587633
1.4599999,11.128325
6.8199997,11.139034
13.1,10.778014
4.97,10.107887
5.6,9.14481
12.919999,7.8969946
16.880001,6.3960953
0.0,0.18496121
16.33,3.5763826
11.99,2.4243083
6.1200004,1.2632328
5.83,0.19619384
0.0,-0.60155576
0.0,-0.048211362
0.0,0.9537462
0.0,2.3253238
0.81,3.9265225
6.1099997,5.623157
4.07,7.2737837
5.83,-0.260813
5.83,-0.022057388
17.61,9.487633
16.92,10.817396
18.13,11.519351
26.32,11.782673
9.17,11.708038
4.46,11.339177
6.63,10.685228
11.7,9.741982
12.33,8.507019
8.799999,7.0003643
5.83,0.6009828
1.8600001,5.199328
0.0,3.5461397
0.0,1.9883121
0.0,0.71127844
5.83,-0.20842858
5.83,1.4709857
1.75,2.906982
3.25,4.3391433
5.78,5.811748
6.9800005,7.2369895
14.999999,8.503842
0.0,0.3918501
0.0,0.058409125
28.66,8.730376
18.01,10.927167
7.1400003,12.088619
