value,prediction
0.47818083,0.15490772
0.040324066,0.036970615
0.07015283,0.041217506
0.5383907,0.13109541
0.07015283,0.022088796
0.65844226,0.14676006
0.70336956,0.14925925
0.69158536,0.16415001
0.6578899,0.17146425
0.5794513,0.17547905
0.5135334,0.17519157
0.38298655,0.17036645
0.24249677,0.16094951
0.35757688,0.14716107
0.31375438,0.12955905
0.12354999,0.10909028
0.07015283,0.023305744
0.4930952,0.1396313
0.037009757,0.08963491
0.012704843,0.07228516
0.108451486,0.04639192
0.18228687,0.029301435
0.07015283,0.01706332
0.33897993,0.13313992
0.07015283,0.03855577
0.2857669,0.14607155
0.07015283,0.05704552
0.46676487,0.14642203
0.07420365,0.07662322
0.25428098,0.14193967
0.26864296,0.09766031
0.4533235,0.13384624
0.5840545,0.11818846
0.373596,0.12288427
0.7057632,0.13619906
0.31412262,0.109865576
0.0,0.027314007
0.2191125,0.031172246
0.21377279,0.0743163
0.2191125,0.015156016
0.11876266,0.06023644
0.5461241,0.13518676
0.7129442,0.15638995
0.9103296,0.16826507
0.75382066,0.17161426
0.68201065,0.169865
0.6775916,0.16370685
0.5225557,0.15335566
0.6074388,0.13905595
0.3728595,0.12128828
0.47928557,0.10090736
0.2191125,0.01935324
0.17731541,0.035809696
0.25943658,0.068118095
0.11066102,0.05455458
0.11066102,0.04010296
0.020254096,0.02345863
0.2191125,0.012879431
0.12594366,0.015118182
0.15982324,0.02334562
0.11066102,0.043850273
0.11066102,0.06492247
0.19609648,0.08736205
0.45185047,0.108743355
0.36254832,0.12799217
0.0,0.029330954
0.0,0.03140399
0.0,0.0115069
0.7063156,0.13798106
0.36052293,0.15711875
0.30307493,0.17161444
0.32737985,0.17586742
0.3310624,0.17478143
0.38722152,0.1691093
0.3708341,0.15909477
0.3826183,0.14500383
0.52623826,0.1273517
0.4211011,0.10701652
0.0,0.024902403
0.1563248,0.08122315
0.09721967,0.056829095
0.069048055,0.044364706
0.06297183,0.027407154
0.0,0.01755397
0.0,0.029617578
0.0,0.045839965
0.02283189,0.06735888
0.33400846,0.08989778
0.56177497,0.11201902
0.7096299,0.13188589
0.0,0.04047814
0.06297183,0.03828141
0.06297183,0.018347383
0.48775548,0.14245366
0.31964648,0.16166322
0.38630086,0.17668763
0.44503775,0.18146953
0.28374147,0.18081751
0.3295894,0.17544816
0.36531025,0.1656255
0.44577426,0.1516298
0.33916405,0.13399161
0.42165348,0.113608636
0.06297183,0.03091596
0.24360155,0.08785247
0.17234395,0.06274524
0.08377831,0.050690815
0.10053397,0.033545166
0.06297183,0.023722813
0.06297183,0.035614476
0.06297183,0.051571578
0.108451486,0.072916955
0.16276929,0.09539492
0.32148775,0.11741197
0.459768,0.13734004
0.0,0.056545228
0.0,0.0456499
0.0,0.026249379
0.07567667,0.14708093
0.277297,0.16641861
0.2688271,0.18190609
0.23365863,0.18716164
0.10881974,0.18691406
0.0,0.18184076
0.0,0.17220797
0.0,0.15830754
0.0,0.14068198
0.054501932,0.12024557
0.0,0.03703648
0.11287056,0.09435217
0.11287056,0.06864919
0.11287056,0.05694814
0.11287056,0.039595738
0.0,0.029789671
0.0,0.041474164
0.0,0.057174534
0.014361996,0.0783527
0.13662308,0.10071294
0.23513165,0.122723415
0.13809611,0.14273742
0.013441355,0.07552205
0.21101086,0.052975252
0.22408396,0.03461629
0.39808506,0.1514821
0.6225373,0.17106456
0.8552753,0.18699361
1.0506352,0.19274627
0.89044374,0.1929241
0.55238444,0.18816751
0.32553858,0.1787439
0.30436385,0.16495506
0.28539863,0.14735332
0.24838887,0.12686704
0.18081385,0.04321626
0.19351868,0.100676656
0.19351868,0.07449786
0.19351868,0.0631008
0.10311177,0.045537233
0.1112134,0.035718173
0.1112134,0.04716122
0.1112134,0.06261036
0.15742958,0.08363064
0.14509298,0.10589562
0.17713128,0.12792337
0.25059843,0.14804539
0.20069969,0.09588717
0.011600073,0.060400873
0.11581661,0.04326631
0.31375438,0.15574832
0.36144358,0.17564201
0.29920825,0.19197398
0.29331616,0.19823003
0.058552753,0.19884206
0.056159087,0.1944145
0.15853433,0.18521364
0.17252807,0.17154902
0.19977905,0.15398006
0.33971643,0.13344637
0.11581661,0.049430296
0.17234395,0.10680743
0.055238444,0.08027099
0.040324066,0.069120914
0.029092249,0.051347107
0.033511326,0.041485354
0.0,0.052657127
0.0,0.067860276
0.046584424,0.08873065
0.2165347,0.11092081
0.22997606,0.13298708
0.32406554,0.15323682
0.35297367,0.11594605
0.109188,0.03916338
0.097403795,0.024649352
0.46289816,0.1367868
0.59933716,0.15102527
0.61369914,0.1677658
0.37009758,0.17357707
0.46768552,0.1743416
0.5656417,0.16994542
0.32461792,0.1606789
0.35076413,0.1468836
0.046400294,0.12919658
0.0,0.108624786
0.0,0.02363208
0.0,0.0850728
0.0,0.054244637
0.009390536,0.044751212
0.11268643,0.02617222
0.0,0.016376033
0.0,0.026149765
0.0,0.040057898
0.0,0.059983462
