Label,Total_Energy_kWh,Holiday,Weekday,Year,Month,Day,sin_Hour,cos_Hour
2019-12-04 08:00:00,0.007547502585145806,False,2,2019,12,4,0.8660254037844387,-0.4999999999999998
2019-12-04 09:00:00,0.008961331924593675,False,2,2019,12,4,0.7071067811865476,-0.7071067811865475
2019-12-04 10:00:00,0.010493806456645481,False,2,2019,12,4,0.49999999999999994,-0.8660254037844387
2019-12-04 11:00:00,0.007910240505367427,False,2,2019,12,4,0.258819045102521,-0.9659258262890682
2019-12-04 12:00:00,0.008188823647417437,False,2,2019,12,4,1.2246467991473532e-16,-1.0
2019-12-04 13:00:00,0.01080725267123009,False,2,2019,12,4,-0.2588190451025208,-0.9659258262890683
2019-12-04 14:00:00,0.010120763711698302,False,2,2019,12,4,-0.4999999999999997,-0.8660254037844388
2019-12-04 15:00:00,0.010526726199683511,False,2,2019,12,4,-0.7071067811865471,-0.7071067811865479
2019-12-04 16:00:00,0.014730317908032031,False,2,2019,12,4,-0.8660254037844385,-0.5000000000000004
2019-12-04 17:00:00,0.007590977401065178,False,2,2019,12,4,-0.9659258262890683,-0.25881904510252063
2019-12-04 18:00:00,0.009793580850589038,False,2,2019,12,4,-1.0,-1.8369701987210297e-16
2019-12-04 19:00:00,0.008708771377054185,False,2,2019,12,4,-0.9659258262890684,0.2588190451025203
2019-12-04 20:00:00,0.0039623960949973745,False,2,2019,12,4,-0.8660254037844386,0.5000000000000001
2019-12-04 21:00:00,0.0039245377601069146,False,2,2019,12,4,-0.7071067811865477,0.7071067811865474
2019-12-04 22:00:00,0.0024293019001958576,False,2,2019,12,4,-0.5000000000000004,0.8660254037844384
2019-12-04 23:00:00,0.0022933713674766704,False,2,2019,12,4,-0.25881904510252157,0.9659258262890681
2019-12-05 00:00:00,0.002293371367476671,False,3,2019,12,5,0.0,1.0
2019-12-05 01:00:00,0.002293371367476671,False,3,2019,12,5,0.25881904510252074,0.9659258262890683
2019-12-05 02:00:00,0.002293371367476671,False,3,2019,12,5,0.49999999999999994,0.8660254037844387
2019-12-05 03:00:00,0.002293371367476671,False,3,2019,12,5,0.7071067811865476,0.7071067811865476
2019-12-05 04:00:00,0.000611565697993779,False,3,2019,12,5,0.8660254037844386,0.5000000000000001
2019-12-05 05:00:00,0.0,False,3,2019,12,5,0.9659258262890683,0.25881904510252074
2019-12-05 06:00:00,0.003847077782000124,False,3,2019,12,5,1.0,6.123233995736766e-17
2019-12-05 07:00:00,0.007919938290348535,False,3,2019,12,5,0.9659258262890683,-0.25881904510252063
2019-12-05 08:00:00,0.012318071038860887,False,3,2019,12,5,0.8660254037844387,-0.4999999999999998
2019-12-05 09:00:00,0.011185971314514452,False,3,2019,12,5,0.7071067811865476,-0.7071067811865475
2019-12-05 10:00:00,0.00911058814693553,False,3,2019,12,5,0.49999999999999994,-0.8660254037844387
2019-12-05 11:00:00,0.004909243545160361,False,3,2019,12,5,0.258819045102521,-0.9659258262890682
2019-12-05 12:00:00,0.003455797838819156,False,3,2019,12,5,1.2246467991473532e-16,-1.0
2019-12-05 13:00:00,0.0012389194425114262,False,3,2019,12,5,-0.2588190451025208,-0.9659258262890683
