Label,Total_Energy_kWh,Holiday,Weekday,Year,Month,Day,Hour
2018/8/29 07:00,6.805764732,0,2,2018,8,29,7
2018/8/29 08:00,10.43881747,0,2,2018,8,29,8
2018/8/29 09:00,11.56342264,0,2,2018,8,29,9
2018/8/29 10:00,7.851767512,0,2,2018,8,29,10
2018/8/29 11:00,13.65004782,0,2,2018,8,29,11
2018/8/29 12:00,25.33514761,0,2,2018,8,29,12
2018/8/29 13:00,16.6932365,0,2,2018,8,29,13
2018/8/29 14:00,2.660469131,0,2,2018,8,29,14
2018/8/29 15:00,0.204444444,0,2,2018,8,29,15
2018/8/29 16:00,6.977845029,0,2,2018,8,29,16
2018/8/29 17:00,8.964050043,0,2,2018,8,29,17
2018/8/29 18:00,13.24896685,0,2,2018,8,29,18
2018/8/29 19:00,16.57324192,0,2,2018,8,29,19
2018/8/29 20:00,4.114451715,0,2,2018,8,29,20
2018/8/29 21:00,0,0,2,2018,8,29,21
2018/8/29 22:00,0,0,2,2018,8,29,22
2018/8/29 23:00,0,0,2,2018,8,29,23
2018/8/30 00:00,0,0,3,2018,8,30,0
2018/8/30 01:00,0,0,3,2018,8,30,1
2018/8/30 02:00,0,0,3,2018,8,30,2
2018/8/30 03:00,0,0,3,2018,8,30,3
2018/8/30 04:00,0,0,3,2018,8,30,4
2018/8/30 05:00,0,0,3,2018,8,30,5
2018/8/30 06:00,3.418193627,0,3,2018,8,30,6
2018/8/30 07:00,11.1673947,0,3,2018,8,30,7
2018/8/30 08:00,8.425907545,0,3,2018,8,30,8
2018/8/30 09:00,13.45620056,0,3,2018,8,30,9
2018/8/30 10:00,12.27381315,0,3,2018,8,30,10
2018/8/30 11:00,9.021549056,0,3,2018,8,30,11
2018/8/30 12:00,6.773713325,0,3,2018,8,30,12
2018/8/30 13:00,4.658974335,0,3,2018,8,30,13
2018/8/30 14:00,2.035534948,0,3,2018,8,30,14
2018/8/30 15:00,3.286666667,0,3,2018,8,30,15
2018/8/30 16:00,6.394097309,0,3,2018,8,30,16
2018/8/30 17:00,4.466440523,0,3,2018,8,30,17
2018/8/30 18:00,9.264072203,0,3,2018,8,30,18
2018/8/30 19:00,6.588294727,0,3,2018,8,30,19
2018/8/30 20:00,2.442,0,3,2018,8,30,20
2018/8/30 21:00,0,0,3,2018,8,30,21
2018/8/30 22:00,0,0,3,2018,8,30,22
2018/8/30 23:00,0,0,3,2018,8,30,23
2018/8/31 00:00,0,0,4,2018,8,31,0
2018/8/31 01:00,0,0,4,2018,8,31,1
2018/8/31 02:00,0,0,4,2018,8,31,2
2018/8/31 03:00,0,0,4,2018,8,31,3
2018/8/31 04:00,0,0,4,2018,8,31,4
2018/8/31 05:00,4.674933333,0,4,2018,8,31,5
2018/8/31 06:00,5.431658503,0,4,2018,8,31,6
2018/8/31 07:00,5.772959184,0,4,2018,8,31,7
2018/8/31 08:00,4.38744898,0,4,2018,8,31,8
2018/8/31 09:00,7.061252963,0,4,2018,8,31,9
2018/8/31 10:00,9.113050209,0,4,2018,8,31,10
2018/8/31 11:00,14.97809663,0,4,2018,8,31,11
2018/8/31 12:00,17.07064585,0,4,2018,8,31,12
2018/8/31 13:00,17.23863999,0,4,2018,8,31,13
2018/8/31 14:00,8.901275759,0,4,2018,8,31,14
2018/8/31 15:00,3.037406419,0,4,2018,8,31,15
2018/8/31 16:00,0.849109169,0,4,2018,8,31,16
2018/8/31 17:00,27.95175253,0,4,2018,8,31,17
2018/8/31 18:00,19.13122382,0,4,2018,8,31,18
2018/8/31 19:00,12.68650656,0,4,2018,8,31,19
2018/8/31 20:00,7.752004633,0,4,2018,8,31,20
2018/8/31 21:00,0,0,4,2018,8,31,21
2018/8/31 22:00,0,0,4,2018,8,31,22
2018/8/31 23:00,0,0,4,2018,8,31,23
2018/9/1 00:00,0,0,5,2018,9,1,0
2018/9/1 01:00,0,0,5,2018,9,1,1
2018/9/1 02:00,0,0,5,2018,9,1,2
2018/9/1 03:00,0,0,5,2018,9,1,3
2018/9/1 04:00,0,0,5,2018,9,1,4
2018/9/1 05:00,0,0,5,2018,9,1,5
2018/9/1 06:00,0,0,5,2018,9,1,6
2018/9/1 07:00,0.132,0,5,2018,9,1,7
2018/9/1 08:00,0.561,0,5,2018,9,1,8
2018/9/1 09:00,3.076558442,0,5,2018,9,1,9
2018/9/1 10:00,2.497441558,0,5,2018,9,1,10
2018/9/1 11:00,0.821538462,0,5,2018,9,1,11
2018/9/1 12:00,8.139125847,0,5,2018,9,1,12
2018/9/1 13:00,10.79127157,0,5,2018,9,1,13
2018/9/1 14:00,6.809124002,0,5,2018,9,1,14
2018/9/1 15:00,2.919832593,0,5,2018,9,1,15
2018/9/1 16:00,2.287812655,0,5,2018,9,1,16
2018/9/1 17:00,5.5447194,0,5,2018,9,1,17
2018/9/1 18:00,7.448137068,0,5,2018,9,1,18
2018/9/1 19:00,11.5183922,0,5,2018,9,1,19
2018/9/1 20:00,10.35835175,0,5,2018,9,1,20
2018/9/1 21:00,0,0,5,2018,9,1,21
2018/9/1 22:00,0,0,5,2018,9,1,22
2018/9/1 23:00,0,0,5,2018,9,1,23
2018/9/2 00:00,0,0,6,2018,9,2,0
2018/9/2 01:00,0,0,6,2018,9,2,1
2018/9/2 02:00,0,0,6,2018,9,2,2
2018/9/2 03:00,0,0,6,2018,9,2,3
2018/9/2 04:00,0,0,6,2018,9,2,4
2018/9/2 05:00,0,0,6,2018,9,2,5
2018/9/2 06:00,0,0,6,2018,9,2,6
2018/9/2 07:00,0,0,6,2018,9,2,7
2018/9/2 08:00,0,0,6,2018,9,2,8
2018/9/2 09:00,1.773154986,0,6,2018,9,2,9
2018/9/2 10:00,17.41575034,0,6,2018,9,2,10
2018/9/2 11:00,10.19642327,0,6,2018,9,2,11
2018/9/2 12:00,3.972598947,0,6,2018,9,2,12
2018/9/2 13:00,2.630414363,0,6,2018,9,2,13
2018/9/2 14:00,6.635626038,0,6,2018,9,2,14
2018/9/2 15:00,13.41111698,0,6,2018,9,2,15
2018/9/2 16:00,11.57380761,0,6,2018,9,2,16
2018/9/2 17:00,4.655024144,0,6,2018,9,2,17
2018/9/2 18:00,8.468104521,0,6,2018,9,2,18
2018/9/2 19:00,9.840077222,0,6,2018,9,2,19
2018/9/2 20:00,7.191606091,0,6,2018,9,2,20
2018/9/2 21:00,0.721295499,0,6,2018,9,2,21
2018/9/2 22:00,0,0,6,2018,9,2,22
2018/9/2 23:00,0,0,6,2018,9,2,23
2018/9/3 00:00,0,1,0,2018,9,3,0
2018/9/3 01:00,0,1,0,2018,9,3,1
2018/9/3 02:00,0,1,0,2018,9,3,2
2018/9/3 03:00,0,1,0,2018,9,3,3
2018/9/3 04:00,0,1,0,2018,9,3,4
2018/9/3 05:00,0,1,0,2018,9,3,5
2018/9/3 06:00,0,1,0,2018,9,3,6
2018/9/3 07:00,0,1,0,2018,9,3,7
2018/9/3 08:00,0.136680791,1,0,2018,9,3,8
2018/9/3 09:00,2.733615819,1,0,2018,9,3,9
2018/9/3 10:00,10.00899453,1,0,2018,9,3,10
2018/9/3 11:00,23.56706957,1,0,2018,9,3,11
2018/9/3 12:00,31.5991102,1,0,2018,9,3,12
2018/9/3 13:00,21.68008372,1,0,2018,9,3,13
2018/9/3 14:00,11.88726395,1,0,2018,9,3,14
2018/9/3 15:00,6.9257822,1,0,2018,9,3,15
2018/9/3 16:00,0.969621441,1,0,2018,9,3,16
2018/9/3 17:00,0,1,0,2018,9,3,17
2018/9/3 18:00,6.202322404,1,0,2018,9,3,18
2018/9/3 19:00,3.665677596,1,0,2018,9,3,19
2018/9/3 20:00,2.818896714,1,0,2018,9,3,20
2018/9/3 21:00,0,1,0,2018,9,3,21
2018/9/3 22:00,0,1,0,2018,9,3,22
2018/9/3 23:00,0,1,0,2018,9,3,23
2018/9/4 00:00,0,0,1,2018,9,4,0
2018/9/4 01:00,0,0,1,2018,9,4,1
2018/9/4 02:00,0,0,1,2018,9,4,2
2018/9/4 03:00,0,0,1,2018,9,4,3
2018/9/4 04:00,0,0,1,2018,9,4,4
2018/9/4 05:00,0,0,1,2018,9,4,5
2018/9/4 06:00,1.107930712,0,1,2018,9,4,6
2018/9/4 07:00,10.09105252,0,1,2018,9,4,7
2018/9/4 08:00,21.64488222,0,1,2018,9,4,8
2018/9/4 09:00,15.08501082,0,1,2018,9,4,9
2018/9/4 10:00,11.85964509,0,1,2018,9,4,10
2018/9/4 11:00,7.107564103,0,1,2018,9,4,11
2018/9/4 12:00,3.97791453,0,1,2018,9,4,12
2018/9/4 13:00,0,0,1,2018,9,4,13
2018/9/4 14:00,5.023377193,0,1,2018,9,4,14
2018/9/4 15:00,5.561462551,0,1,2018,9,4,15
2018/9/4 16:00,6.343704749,0,1,2018,9,4,16
2018/9/4 17:00,3.581455507,0,1,2018,9,4,17
2018/9/4 18:00,1.929027778,0,1,2018,9,4,18
2018/9/4 19:00,7.277201493,0,1,2018,9,4,19
2018/9/4 20:00,8.877033144,0,1,2018,9,4,20
2018/9/4 21:00,12.01948281,0,1,2018,9,4,21
2018/9/4 22:00,11.12111465,0,1,2018,9,4,22
2018/9/4 23:00,11.12111465,0,1,2018,9,4,23
2018/9/5 00:00,11.12111465,0,2,2018,9,5,0
2018/9/5 01:00,11.12111465,0,2,2018,9,5,1
2018/9/5 02:00,11.12111465,0,2,2018,9,5,2
2018/9/5 03:00,5.964681529,0,2,2018,9,5,3
2018/9/5 04:00,5.895,0,2,2018,9,5,4
2018/9/5 05:00,5.895,0,2,2018,9,5,5
2018/9/5 06:00,1.572,0,2,2018,9,5,6
2018/9/5 07:00,6.021283318,0,2,2018,9,5,7
2018/9/5 08:00,10.53537386,0,2,2018,9,5,8
2018/9/5 09:00,5.028698134,0,2,2018,9,5,9
2018/9/5 10:00,2.153921388,0,2,2018,9,5,10
2018/9/5 11:00,3.115048544,0,2,2018,9,5,11
2018/9/5 12:00,11.35697275,0,2,2018,9,5,12
2018/9/5 13:00,13.34376345,0,2,2018,9,5,13
2018/9/5 14:00,21.24416185,0,2,2018,9,5,14
2018/9/5 15:00,11.17775184,0,2,2018,9,5,15
2018/9/5 16:00,2.277435583,0,2,2018,9,5,16
2018/9/5 17:00,0,0,2,2018,9,5,17
2018/9/5 18:00,2.002777778,0,2,2018,9,5,18
2018/9/5 19:00,5.186428571,0,2,2018,9,5,19
2018/9/5 20:00,0,0,2,2018,9,5,20
2018/9/5 21:00,0,0,2,2018,9,5,21
2018/9/5 22:00,0,0,2,2018,9,5,22
2018/9/5 23:00,0,0,2,2018,9,5,23
2018/9/6 00:00,0,0,3,2018,9,6,0
2018/9/6 01:00,0,0,3,2018,9,6,1
2018/9/6 02:00,0,0,3,2018,9,6,2
2018/9/6 03:00,0,0,3,2018,9,6,3
2018/9/6 04:00,0,0,3,2018,9,6,4
2018/9/6 05:00,0,0,3,2018,9,6,5
2018/9/6 06:00,5.183713647,0,3,2018,9,6,6
2018/9/6 07:00,13.80417213,0,3,2018,9,6,7
2018/9/6 08:00,7.303149714,0,3,2018,9,6,8
2018/9/6 09:00,11.57888875,0,3,2018,9,6,9
2018/9/6 10:00,4.185462963,0,3,2018,9,6,10
2018/9/6 11:00,5.815104477,0,3,2018,9,6,11
2018/9/6 12:00,17.28807101,0,3,2018,9,6,12
2018/9/6 13:00,14.05736437,0,3,2018,9,6,13
2018/9/6 14:00,11.90222015,0,3,2018,9,6,14
2018/9/6 15:00,3.019005534,0,3,2018,9,6,15
2018/9/6 16:00,0,0,3,2018,9,6,16
2018/9/6 17:00,0,0,3,2018,9,6,17
2018/9/6 18:00,0,0,3,2018,9,6,18
2018/9/6 19:00,2.672222222,0,3,2018,9,6,19
2018/9/6 20:00,7.447468727,0,3,2018,9,6,20
2018/9/6 21:00,3.676309051,0,3,2018,9,6,21
2018/9/6 22:00,0,0,3,2018,9,6,22
2018/9/6 23:00,0,0,3,2018,9,6,23
2018/9/7 00:00,0,0,4,2018,9,7,0
2018/9/7 01:00,0,0,4,2018,9,7,1
2018/9/7 02:00,0,0,4,2018,9,7,2
2018/9/7 03:00,0,0,4,2018,9,7,3
2018/9/7 04:00,0,0,4,2018,9,7,4
2018/9/7 05:00,0,0,4,2018,9,7,5
2018/9/7 06:00,0,0,4,2018,9,7,6
2018/9/7 07:00,6.686260914,0,4,2018,9,7,7
2018/9/7 08:00,2.778218351,0,4,2018,9,7,8
2018/9/7 09:00,8.457211588,0,4,2018,9,7,9
2018/9/7 10:00,14.19891924,0,4,2018,9,7,10
2018/9/7 11:00,15.47382769,0,4,2018,9,7,11
2018/9/7 12:00,21.45396749,0,4,2018,9,7,12
2018/9/7 13:00,22.02001057,0,4,2018,9,7,13
2018/9/7 14:00,10.27375865,0,4,2018,9,7,14
2018/9/7 15:00,8.523075623,0,4,2018,9,7,15
2018/9/7 16:00,5.438976472,0,4,2018,9,7,16
2018/9/7 17:00,14.94199926,0,4,2018,9,7,17
2018/9/7 18:00,16.64071469,0,4,2018,9,7,18
2018/9/7 19:00,23.8443065,0,4,2018,9,7,19
2018/9/7 20:00,21.30024936,0,4,2018,9,7,20
2018/9/7 21:00,9.0352259,0,4,2018,9,7,21
2018/9/7 22:00,0.410038618,0,4,2018,9,7,22
2018/9/7 23:00,0,0,4,2018,9,7,23
2018/9/8 00:00,0,0,5,2018,9,8,0
2018/9/8 01:00,0,0,5,2018,9,8,1
2018/9/8 02:00,0,0,5,2018,9,8,2
2018/9/8 03:00,0,0,5,2018,9,8,3
2018/9/8 04:00,0,0,5,2018,9,8,4
2018/9/8 05:00,0,0,5,2018,9,8,5
2018/9/8 06:00,0,0,5,2018,9,8,6
2018/9/8 07:00,0.054015544,0,5,2018,9,8,7
2018/9/8 08:00,5.118432642,0,5,2018,9,8,8
2018/9/8 09:00,2.960051813,0,5,2018,9,8,9
2018/9/8 10:00,2.742786885,0,5,2018,9,8,10
2018/9/8 11:00,11.0719353,0,5,2018,9,8,11
2018/9/8 12:00,6.062502919,0,5,2018,9,8,12
2018/9/8 13:00,9.16808344,0,5,2018,9,8,13
2018/9/8 14:00,18.06713406,0,5,2018,9,8,14
2018/9/8 15:00,15.24401871,0,5,2018,9,8,15
2018/9/8 16:00,6.948503859,0,5,2018,9,8,16
2018/9/8 17:00,7.547169339,0,5,2018,9,8,17
2018/9/8 18:00,11.53742217,0,5,2018,9,8,18
2018/9/8 19:00,11.37429501,0,5,2018,9,8,19
2018/9/8 20:00,13.09501474,0,5,2018,9,8,20
2018/9/8 21:00,13.65369767,0,5,2018,9,8,21
2018/9/8 22:00,1.22437529,0,5,2018,9,8,22
2018/9/8 23:00,0,0,5,2018,9,8,23
2018/9/9 00:00,0,0,6,2018,9,9,0
2018/9/9 01:00,0,0,6,2018,9,9,1
2018/9/9 02:00,0,0,6,2018,9,9,2
2018/9/9 03:00,0,0,6,2018,9,9,3
2018/9/9 04:00,0,0,6,2018,9,9,4
2018/9/9 05:00,0,0,6,2018,9,9,5
2018/9/9 06:00,0,0,6,2018,9,9,6
2018/9/9 07:00,0,0,6,2018,9,9,7
2018/9/9 08:00,3.749906977,0,6,2018,9,9,8
2018/9/9 09:00,13.76948886,0,6,2018,9,9,9
2018/9/9 10:00,11.47516233,0,6,2018,9,9,10
2018/9/9 11:00,10.0494708,0,6,2018,9,9,11
2018/9/9 12:00,13.81741423,0,6,2018,9,9,12
2018/9/9 13:00,8.177115899,0,6,2018,9,9,13
2018/9/9 14:00,15.23518962,0,6,2018,9,9,14
2018/9/9 15:00,8.221095262,0,6,2018,9,9,15
2018/9/9 16:00,8.505765843,0,6,2018,9,9,16
2018/9/9 17:00,9.002785247,0,6,2018,9,9,17
2018/9/9 18:00,6.50617284,0,6,2018,9,9,18
2018/9/9 19:00,1.538018883,0,6,2018,9,9,19
2018/9/9 20:00,5.905018821,0,6,2018,9,9,20
2018/9/9 21:00,5.905018821,0,6,2018,9,9,21
2018/9/9 22:00,5.905018821,0,6,2018,9,9,22
2018/9/9 23:00,5.905018821,0,6,2018,9,9,23
2018/9/10 00:00,5.905018821,0,0,2018,9,10,0
2018/9/10 01:00,5.905018821,0,0,2018,9,10,1
2018/9/10 02:00,5.905018821,0,0,2018,9,10,2
2018/9/10 03:00,4.645281472,0,0,2018,9,10,3
2018/9/10 04:00,0,0,0,2018,9,10,4
2018/9/10 05:00,0,0,0,2018,9,10,5
2018/9/10 06:00,0,0,0,2018,9,10,6
2018/9/10 07:00,0.334820789,0,0,2018,9,10,7
2018/9/10 08:00,8.925819027,0,0,2018,9,10,8
2018/9/10 09:00,11.38805814,0,0,2018,9,10,9
2018/9/10 10:00,9.333192413,0,0,2018,9,10,10
2018/9/10 11:00,12.46644516,0,0,2018,9,10,11
2018/9/10 12:00,9.738454639,0,0,2018,9,10,12
2018/9/10 13:00,7.589889249,0,0,2018,9,10,13
2018/9/10 14:00,9.812944304,0,0,2018,9,10,14
2018/9/10 15:00,6.91362101,0,0,2018,9,10,15
2018/9/10 16:00,5.858227848,0,0,2018,9,10,16
2018/9/10 17:00,4.647527426,0,0,2018,9,10,17
2018/9/10 18:00,5.639139137,0,0,2018,9,10,18
2018/9/10 19:00,15.79008114,0,0,2018,9,10,19
2018/9/10 20:00,9.161841919,0,0,2018,9,10,20
2018/9/10 21:00,6.643906053,0,0,2018,9,10,21
2018/9/10 22:00,5.852380952,0,0,2018,9,10,22
2018/9/10 23:00,5.852380952,0,0,2018,9,10,23
2018/9/11 00:00,5.852380952,0,1,2018,9,11,0
2018/9/11 01:00,5.852380952,0,1,2018,9,11,1
2018/9/11 02:00,5.852380952,0,1,2018,9,11,2
2018/9/11 03:00,5.852380952,0,1,2018,9,11,3
2018/9/11 04:00,5.852380952,0,1,2018,9,11,4
2018/9/11 05:00,5.813365079,0,1,2018,9,11,5
2018/9/11 06:00,4.583859649,0,1,2018,9,11,6
2018/9/11 07:00,7.99204499,0,1,2018,9,11,7
2018/9/11 08:00,12.20186004,0,1,2018,9,11,8
2018/9/11 09:00,3.222221524,0,1,2018,9,11,9
2018/9/11 10:00,6.629588577,0,1,2018,9,11,10
2018/9/11 11:00,14.81413482,0,1,2018,9,11,11
2018/9/11 12:00,7.577434882,0,1,2018,9,11,12
2018/9/11 13:00,15.2610486,0,1,2018,9,11,13
2018/9/11 14:00,8.418676833,0,1,2018,9,11,14
2018/9/11 15:00,5.306204035,0,1,2018,9,11,15
2018/9/11 16:00,3.645384615,0,1,2018,9,11,16
2018/9/11 17:00,2.651338531,0,1,2018,9,11,17
2018/9/11 18:00,8.642107338,0,1,2018,9,11,18
2018/9/11 19:00,12.47071479,0,1,2018,9,11,19
2018/9/11 20:00,4.877159851,0,1,2018,9,11,20
2018/9/11 21:00,0,0,1,2018,9,11,21
2018/9/11 22:00,0,0,1,2018,9,11,22
2018/9/11 23:00,0,0,1,2018,9,11,23
2018/9/12 00:00,0,0,2,2018,9,12,0
2018/9/12 01:00,0,0,2,2018,9,12,1
2018/9/12 02:00,0,0,2,2018,9,12,2
2018/9/12 03:00,0,0,2,2018,9,12,3
2018/9/12 04:00,0,0,2,2018,9,12,4
2018/9/12 05:00,0,0,2,2018,9,12,5
2018/9/12 06:00,2.686427507,0,2,2018,9,12,6
2018/9/12 07:00,4.624572493,0,2,2018,9,12,7
2018/9/12 08:00,0.300083333,0,2,2018,9,12,8
2018/9/12 09:00,10.39554497,0,2,2018,9,12,9
2018/9/12 10:00,12.07620553,0,2,2018,9,12,10
2018/9/12 11:00,8.057175741,0,2,2018,9,12,11
2018/9/12 12:00,15.22030562,0,2,2018,9,12,12
2018/9/12 13:00,6.059767354,0,2,2018,9,12,13
2018/9/12 14:00,4.39729199,0,2,2018,9,12,14
2018/9/12 15:00,3.858891306,0,2,2018,9,12,15
2018/9/12 16:00,8.298249634,0,2,2018,9,12,16
2018/9/12 17:00,10.37572297,0,2,2018,9,12,17
2018/9/12 18:00,17.00034441,0,2,2018,9,12,18
2018/9/12 19:00,3.237198403,0,2,2018,9,12,19
2018/9/12 20:00,1.237231231,0,2,2018,9,12,20
2018/9/12 21:00,3.826155063,0,2,2018,9,12,21
2018/9/12 22:00,5.886392405,0,2,2018,9,12,22
2018/9/12 23:00,5.886392405,0,2,2018,9,12,23
2018/9/13 00:00,5.886392405,0,3,2018,9,13,0
2018/9/13 01:00,5.886392405,0,3,2018,9,13,1
2018/9/13 02:00,5.886392405,0,3,2018,9,13,2
2018/9/13 03:00,5.886392405,0,3,2018,9,13,3
2018/9/13 04:00,5.886392405,0,3,2018,9,13,4
2018/9/13 05:00,5.886392405,0,3,2018,9,13,5
2018/9/13 06:00,7.577679806,0,3,2018,9,13,6
2018/9/13 07:00,6.788078178,0,3,2018,9,13,7
2018/9/13 08:00,8.757843137,0,3,2018,9,13,8
2018/9/13 09:00,4.655469655,0,3,2018,9,13,9
2018/9/13 10:00,3.21343062,0,3,2018,9,13,10
2018/9/13 11:00,9.378917977,0,3,2018,9,13,11
2018/9/13 12:00,16.78895954,0,3,2018,9,13,12
2018/9/13 13:00,22.98432344,0,3,2018,9,13,13
2018/9/13 14:00,9.36623503,0,3,2018,9,13,14
2018/9/13 15:00,7.76369287,0,3,2018,9,13,15
2018/9/13 16:00,10.37281067,0,3,2018,9,13,16
2018/9/13 17:00,6.727054645,0,3,2018,9,13,17
2018/9/13 18:00,5.292677029,0,3,2018,9,13,18
2018/9/13 19:00,5.991709845,0,3,2018,9,13,19
2018/9/13 20:00,5.294484921,0,3,2018,9,13,20
2018/9/13 21:00,5.278812416,0,3,2018,9,13,21
2018/9/13 22:00,5.278812416,0,3,2018,9,13,22
2018/9/13 23:00,5.278812416,0,3,2018,9,13,23
2018/9/14 00:00,5.278812416,0,4,2018,9,14,0
2018/9/14 01:00,5.278812416,0,4,2018,9,14,1
2018/9/14 02:00,5.278812416,0,4,2018,9,14,2
2018/9/14 03:00,2.428253711,0,4,2018,9,14,3
2018/9/14 04:00,0,0,4,2018,9,14,4
2018/9/14 05:00,0,0,4,2018,9,14,5
2018/9/14 06:00,0,0,4,2018,9,14,6
2018/9/14 07:00,0,0,4,2018,9,14,7
2018/9/14 08:00,1.468527132,0,4,2018,9,14,8
2018/9/14 09:00,4.668563777,0,4,2018,9,14,9
2018/9/14 10:00,5.025454545,0,4,2018,9,14,10
2018/9/14 11:00,6.563313316,0,4,2018,9,14,11
2018/9/14 12:00,16.06330062,0,4,2018,9,14,12
2018/9/14 13:00,24.8632597,0,4,2018,9,14,13
2018/9/14 14:00,30.70069621,0,4,2018,9,14,14
2018/9/14 15:00,20.77776507,0,4,2018,9,14,15
2018/9/14 16:00,6.388843925,0,4,2018,9,14,16
2018/9/14 17:00,6.537600394,0,4,2018,9,14,17
2018/9/14 18:00,5.084695916,0,4,2018,9,14,18
2018/9/14 19:00,15.70632169,0,4,2018,9,14,19
2018/9/14 20:00,7.074991028,0,4,2018,9,14,20
2018/9/14 21:00,2.226477273,0,4,2018,9,14,21
2018/9/14 22:00,3.180681818,0,4,2018,9,14,22
2018/9/14 23:00,0.190840909,0,4,2018,9,14,23
2018/9/15 00:00,0,0,5,2018,9,15,0
2018/9/15 01:00,0,0,5,2018,9,15,1
2018/9/15 02:00,0,0,5,2018,9,15,2
2018/9/15 03:00,0,0,5,2018,9,15,3
2018/9/15 04:00,0,0,5,2018,9,15,4
2018/9/15 05:00,0,0,5,2018,9,15,5
2018/9/15 06:00,0,0,5,2018,9,15,6
2018/9/15 07:00,0,0,5,2018,9,15,7
2018/9/15 08:00,0,0,5,2018,9,15,8
2018/9/15 09:00,0,0,5,2018,9,15,9
2018/9/15 10:00,3.281126524,0,5,2018,9,15,10
2018/9/15 11:00,9.391396263,0,5,2018,9,15,11
2018/9/15 12:00,4.930286259,0,5,2018,9,15,12
2018/9/15 13:00,10.35297641,0,5,2018,9,15,13
2018/9/15 14:00,19.57386832,0,5,2018,9,15,14
2018/9/15 15:00,6.888934943,0,5,2018,9,15,15
2018/9/15 16:00,4.953842308,0,5,2018,9,15,16
2018/9/15 17:00,11.92260366,0,5,2018,9,15,17
2018/9/15 18:00,10.78777536,0,5,2018,9,15,18
2018/9/15 19:00,8.497485707,0,5,2018,9,15,19
2018/9/15 20:00,11.08321082,0,5,2018,9,15,20
2018/9/15 21:00,12.58921089,0,5,2018,9,15,21
2018/9/15 22:00,5.791534392,0,5,2018,9,15,22
2018/9/15 23:00,3.244823593,0,5,2018,9,15,23
2018/9/16 00:00,5.061068702,0,6,2018,9,16,0
2018/9/16 01:00,5.061068702,0,6,2018,9,16,1
2018/9/16 02:00,0.607328244,0,6,2018,9,16,2
2018/9/16 03:00,0,0,6,2018,9,16,3
2018/9/16 04:00,0,0,6,2018,9,16,4
2018/9/16 05:00,0,0,6,2018,9,16,5
2018/9/16 06:00,0,0,6,2018,9,16,6
2018/9/16 07:00,0,0,6,2018,9,16,7
2018/9/16 08:00,2.663900862,0,6,2018,9,16,8
2018/9/16 09:00,2.709051724,0,6,2018,9,16,9
2018/9/16 10:00,6.230326797,0,6,2018,9,16,10
2018/9/16 11:00,7.26898581,0,6,2018,9,16,11
2018/9/16 12:00,15.99705033,0,6,2018,9,16,12
2018/9/16 13:00,8.542710452,0,6,2018,9,16,13
2018/9/16 14:00,8.576340805,0,6,2018,9,16,14
2018/9/16 15:00,6.883213782,0,6,2018,9,16,15
2018/9/16 16:00,12.35663897,0,6,2018,9,16,16
2018/9/16 17:00,20.5610414,0,6,2018,9,16,17
2018/9/16 18:00,22.91454776,0,6,2018,9,16,18
2018/9/16 19:00,7.238905603,0,6,2018,9,16,19
2018/9/16 20:00,0,0,6,2018,9,16,20
2018/9/16 21:00,0,0,6,2018,9,16,21
2018/9/16 22:00,0,0,6,2018,9,16,22
2018/9/16 23:00,0,0,6,2018,9,16,23
2018/9/17 00:00,0,0,0,2018,9,17,0
2018/9/17 01:00,0,0,0,2018,9,17,1
2018/9/17 02:00,0,0,0,2018,9,17,2
2018/9/17 03:00,0,0,0,2018,9,17,3
2018/9/17 04:00,0,0,0,2018,9,17,4
2018/9/17 05:00,0,0,0,2018,9,17,5
2018/9/17 06:00,0,0,0,2018,9,17,6
2018/9/17 07:00,0,0,0,2018,9,17,7
2018/9/17 08:00,0.327536232,0,0,2018,9,17,8
2018/9/17 09:00,0.237463768,0,0,2018,9,17,9
2018/9/17 10:00,3.213316921,0,0,2018,9,17,10
2018/9/17 11:00,10.67779641,0,0,2018,9,17,11
2018/9/17 12:00,5.872886672,0,0,2018,9,17,12
2018/9/17 13:00,2.243055556,0,0,2018,9,17,13
2018/9/17 14:00,8.101082251,0,0,2018,9,17,14
2018/9/17 15:00,4.728380051,0,0,2018,9,17,15
2018/9/17 16:00,9.687003736,0,0,2018,9,17,16
2018/9/17 17:00,7.506714179,0,0,2018,9,17,17
2018/9/17 18:00,7.226749076,0,0,2018,9,17,18
2018/9/17 19:00,6.094003497,0,0,2018,9,17,19
2018/9/17 20:00,7.234370629,0,0,2018,9,17,20
2018/9/17 21:00,4.559749417,0,0,2018,9,17,21
2018/9/17 22:00,0.576891608,0,0,2018,9,17,22
2018/9/17 23:00,0,0,0,2018,9,17,23
2018/9/18 00:00,0,0,1,2018,9,18,0
2018/9/18 01:00,0,0,1,2018,9,18,1
2018/9/18 02:00,0,0,1,2018,9,18,2
2018/9/18 03:00,0,0,1,2018,9,18,3
2018/9/18 04:00,0,0,1,2018,9,18,4
2018/9/18 05:00,1.204027778,0,1,2018,9,18,5
2018/9/18 06:00,14.89478996,0,1,2018,9,18,6
2018/9/18 07:00,8.659443816,0,1,2018,9,18,7
2018/9/18 08:00,5.456738445,0,1,2018,9,18,8
2018/9/18 09:00,0,0,1,2018,9,18,9
2018/9/18 10:00,0,0,1,2018,9,18,10
2018/9/18 11:00,0,0,1,2018,9,18,11
2018/9/18 12:00,0.695917603,0,1,2018,9,18,12
